Message,Extracted,Expected
SBI: Confirm your login with code: 873119. Do not share this with anyone.,nan,873119
PhonePe security code: 283052. This OTP is valid for 5 minutes.,nan,283052
Google: Your security code is: 122395. Do not share this with anyone.,nan,122395
Axis Bank: Confirm your login with code: 762595. Do not share this with anyone.,nan,762595
638858 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,638858
337779 Google verification code.,nan,337779
Bank of America: Your security code is: 197403. Do not share this with anyone.,nan,197403
<#> Snapchat Code: 804805. Happy Snapping! qunyt57f5Rf,nan,804805
OTP : 565082 verification. Welcome A23. usable expire 15 minutes. Please share OTP 3d0aH5sFDny -A23,nan,565082
OTP : 633758 verification. Welcome A23. usable expire 15 minutes. Please share OTP 3d0aH5sFDny -A23,nan,633758
431520 One Time Password OTP activation Airtel Mobile number 9662481911.Please verify details filled form sharing OTP.This OTP certifies agree terms conditions Airtel Digital SIM Activation process treated signature CAF. details visit,nan,431520
180447 One Time Password OTP activation Airtel Mobile number 9662481911.Please verify details filled form sharing OTP.This OTP certifies agree terms conditions Airtel Digital SIM Activation process treated signature CAF. details visit,nan,180447
OTP Aadhaar XX6653 658197 valid 10 mins. Pls update childs biometrics cross 5/15 yrs age Aadhaar remains valid,nan,658197
Amazon: Your authentication code is: 109785. Do not share this with anyone.,nan,109785
PayPal: Confirm your login with code: 856984. Do not share this with anyone.,nan,856984
SBI: Your security code is: 540600. Do not share this with anyone.,nan,540600
763886 Google verification code.,nan,763886
694442 Mitra verification code. Please don't share.,nan,694442
HDFC Bank: Your authentication code is: 326182. Do not share this with anyone.,nan,326182
Nexo: Confirm your login with code: 326046. Do not share this with anyone.,nan,326046
PayPal: Use this OTP to verify: 461032. Do not share this with anyone.,nan,461032
5786 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,5786
WhatsApp code: 942234 also tap link verify phone: /459357 Dont share code others,nan,942234
Axis Bank: Use this OTP to verify: 256821. Do not share this with anyone.,nan,256821
315062 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,315062
Google security OTP: 276778. Do not share it.,nan,276778
Dear User login OTP generated. OTP : 394457. DONT SHARE ANYONE. NEVER CALL VERIFY OTP. puMiNchey3g,nan,394457
483895 Zomato verification code. Enjoy!,nan,483895
HDFC Bank: Confirm your login with code: 441368. Do not share this with anyone.,nan,441368
581391 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,581391
Dear customer OTP login 557582 share anyone. Bajaj Finserv employee call ask OTP. 993140,nan,557582
Dear customer OTP login 675976 share anyone. Bajaj Finserv employee call ask OTP. 993140,nan,675976
Dear customer OTP login 993140 share anyone. Bajaj Finserv employee call ask OTP. 993140,nan,993140
OTP creating ABHA 747269. One Time Password valid 10 mins. ABDM National Health Authority,nan,747269
Google: Enter this verification code: 780097. Do not share this with anyone.,nan,780097
Google: Your authentication code is: 898858. Do not share this with anyone.,nan,898858
Bank of America: Your security code is: 247720. Do not share this with anyone.,nan,247720
Nexo: Enter this verification code: 328490. Do not share this with anyone.,nan,328490
Google security OTP: 757607. Do not share it.,nan,757607
520669 One Time Password log Ola app. Kindly share anyone. Generated 06:54:10 Hours fI1zdGmqvRP,nan,520669
636292 One Time Password log Ola app. Kindly share anyone. Generated 06:54:10 Hours fI1zdGmqvRP,nan,636292
Security Code Application: 646845,nan,646845
951257 delivery code Zomato Regular Kit-L AWB 1904037506931.Share agent premises-DELHIVERY,nan,951257
OTP is: 618908 Tue Dec 28 13:06:38 IST 2021 Trxn MoneyClick. SHARE OTP ANYONE. Click goo.gl/oC5qdW download Mobile banking app,nan,618908
827162 delivery code Zomato Regular Kit-L AWB 1904037506931.Share agent premises-DELHIVERY,nan,827162
635544 One Time PasswordOTP remitter registration. PLS Share OTP Anyone DIGIPE,nan,635544
OTP creating ABHA 994577. One Time Password valid 10 mins. ABDM National Health Authority,nan,994577
Dear User OTP : 656292 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,656292
655961 Amazon OTP. share anyone.,nan,655961
Dear User OTP : 564811 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,564811
Nexo: Your authentication code is: 220540. Do not share this with anyone.,nan,220540
Google security OTP: 824182. Do not share it.,nan,824182
WhatsApp code: 660839 also tap link verify phone: /381960 Dont share code others 4sgLq1p5sV6,nan,660839
Dear Customer OTP login SBI Internet bankingPersonal 158542. share anyone. -SBI,nan,158542
WhatsApp code: 961083 also tap link verify phone: /272357 Dont share code others 4sgLq1p5sV6,nan,961083
WhatsApp code: 720190 also tap link verify phone: /272357 Dont share code others 4sgLq1p5sV6,nan,720190
WhatsApp account registered new device share code anyone WhatsApp code: 360569 4sgLq1p5sV6,nan,360569
101428 One Time Password OTP valid 10 minutes. Generated 25/12/2021 04:35 PM. Finserv MARKETS 963998,nan,101428
665919 One Time Password OTP valid 10 minutes. Generated 25/12/2021 04:35 PM. Finserv MARKETS 963998,nan,665919
627295 Amazon OTP. share anyone.,nan,627295
Dear Customer OTP login SBI Internet bankingPersonal 177871. share anyone. -SBI,nan,177871
Dear User OTP : 686577 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,686577
971728 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,971728
191715 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,191715
WhatsApp code: 880225 also tap link verify phone: /889653 Dont share code others,nan,880225
601777 Facebook code LaznxCarLW,nan,601777
28632466 Facebook code LaznxCarLW,nan,28632466
OTP Meesho login 300856 valid 30 mins. Please share OTP anyone keep account safe. oBcOM6bXKNc Meesho,nan,300856
WhatsApp Business account registered new device share code anyone WhatsApp Business code: 926320 rJbA/XP1KV,nan,926320
921141 One Time PasswordOTP remitter registration. PLS Share OTP Anyone DIGIPE,nan,921141
63479 one time password proceed PhonePe. valid 10 minutes. share OTP anyone.,nan,63479
EarlySalary OTP is: 964431. Note: Please SHARE OTP anyone 9xLiHsICykr,nan,964431
Amazon: Use this OTP to verify: 131915. Do not share this with anyone.,nan,131915
Amazon: Confirm your login with code: 952170. Do not share this with anyone.,nan,952170
OTP Meesho login 569694 valid 30 mins. Please share OTP anyone keep account safe. oBcOM6bXKNc Meesho,nan,569694
OTP Meesho login 984830 valid 30 mins. Please share OTP anyone keep account safe. oBcOM6bXKNc Meesho,nan,984830
OTP Aadhaar XX7097 363275 valid 10 mins. Locate Nearest Aadhaar Kendra Enrolment/Updatevisit call 1947,nan,363275
OTP Aadhaar XX7097 524839 valid 10 mins. generate 16 Digit Virtual ID Aadhaar Authentication.More details,nan,524839
Security code Slot Booking/Cancellation Application: 168384,nan,168384
Avail code is: 830428 IYHtFmTXYmb,nan,830428
179412 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,179412
710715 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,710715
Plum verification code is: 191962,nan,191962
Dear User OTP : 527225. DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,527225
Shadowfax OTP login 289797 6gW4yAjEoWG,nan,289797
OTP register/access CoWIN 222434. valid 3 minutes. - CoWIN,nan,222434
604485 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,604485
158960 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,158960
890565 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,890565
OTP login Fiewin platform 692725,nan,692725
magicpin code login is: 223051 syMjfyd5RE,nan,223051
Security code Slot Booking/Cancellation Application: 741522,nan,741522
542815 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,542815
185640 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,185640
Avail code is: 169067 IYHtFmTXYmb,nan,169067
OTP: 962033 Welcome Moj. Indias favourite app LSKMUVt/Mm.,nan,962033
5313 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,5313
8205 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,8205
Snapchat Password Reset Code: 561745. Snapchat Support ask code. share anyone. qunyt57f5Rf,nan,561745
OTP login Fiewin platform 7538,nan,7538
Hi 366504 OTPone time password. Please enter OTP proceed. Thanks Team MyShopPrime.,nan,366504
484380 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,484380
Bajaj Finance Ltd employee call ask OTP. Dont share anyone. OTP login 671018. requested send SMS 8745820000. O3ndgNZUtXq,nan,671018
Dear User OTP : 124153 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,124153
471068 One Time Password OTP valid 10 minutes. Generated 13/11/2021 04:26 PM. Finserv MARKETS 169343,nan,471068
831811 Pidge login OTP. Welcome on-demand secure delivery courier service.,nan,831811
EPF India SMS One Time Password: 4229 OTP-ID: 5838,nan,4229
651737 Dream Rummy register OTP.,nan,651737
magicpin code login is: 987699 syMjfyd5RE,nan,987699
Hi 797175 OTPone time password. Please enter OTP proceed. Thanks Team MyShopPrime.,nan,797175
954068 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,954068
488128 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,488128
418861 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,418861
754551 delivery code Srinu Trendy Cotton Mens package AWB 149081251513932. Share delivery agent only. Pay via UPI/Cards. - DELHIVERY,nan,754551
737474 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,737474
Dear User login OTP generated. OTP : 589178. DONT SHARE ANYONE. NEVER CALL VERIFY OTP. puMiNchey3g,nan,589178
509827 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,509827
662212 Zomato verification code. Enjoy!,nan,662212
814155 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,814155
code GROU Apps upgraded 629704.,nan,629704
OTP for secure login: 413710. Never share your OTP.,nan,413710
701171 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,701171
326225 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,326225
3836 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,3836
Dear customer OTP login 871600 share anyone. Bajaj Finserv employee call ask OTP. 220166,nan,871600
552880 Facebook password reset code,nan,552880
701897 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,701897
otp for online purchase of Rs. 249.00 at AMAZON thru State Bank Debit Card 5446*****63 is 791679. Do not share this with anyone.,544663,791679
788073 one time password proceed PhonePe. valid 10 minutes. share OTP anyone. XC1xEZTDtj,nan,788073
Account: 434825 Samsung account verification code. bP2ROrn3fZQ,nan,434825
OTP register/access CoWIN 586645. valid 3 minutes. - CoWIN,nan,586645
OTP : 519127 verification. Welcome A23. usable expire 15 minutes. Please share OTP 3d0aH5sFDny -A23,nan,519127
741486 Amazon OTP. share anyone.,nan,741486
Nexo: Use this OTP to verify: 288353. Do not share this with anyone.,nan,288353
OTP register/access CoWIN 444398. valid 3 minutes. - CoWIN,nan,444398
OTP Aadhaar XX7097 992603 valid 10 mins. may order Aadhaar PVC Card via speed post paying Rs 50.More details,nan,992603
Snapchat Code: 530046. Happy Snapping qunyt57f5Rf,nan,530046
Account: 075324 Samsung account verification code. bP2ROrn3fZQ,nan,075324
915269 One Time Password. share OTP anyone.,nan,915269
718048 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,718048
Account: 861652 Samsung account verification code. bP2ROrn3fZQ,nan,861652
EPF India SMS One Time Password: 729818 OTP-ID: 789064,nan,729818
219935 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,219935
4184 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,4184
536350 one time password proceed PhonePe. valid 10 minutes. share OTP anyone.,nan,536350
"otp : 6025 Proposal No : SR5580617For policy issuance, enter otp on Proposal page and click Make Payment.Insured : MR DILBAG  SINGHEngine-Chassis : 4675482 - 276500Model: IGNIS BS-VI ZETA 1.2L PETROLRegistration No: HP36E1795Ins. Co. : National InsurancePolicy Start Date : 27/08/2021Nominee : SMT NIRMLA DEVITotal IDV : 484862Add-ons : ZD,EP,RTINCB : 1433Part A Premium : Rs.5734(Premium Advantage Applied)Part B Premium: 0Stand Alone CPA: 0Gross Premium : 12373Maruti Suzuki Insurance Broking",nan,6025
549139 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,549139
Google: Use this OTP to verify: 692554. Do not share this with anyone.,nan,692554
775511 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,775511
963577 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,963577
630651 one time password proceed PhonePe. valid 10 minutes. share OTP anyone. Team PhonePe,nan,630651
462237 one time password proceed PhonePe. valid 10 minutes. share OTP anyone. XC1xEZTDtj,nan,462237
84897 one time password proceed PhonePe. valid 10 minutes. share OTP anyone. XC1xEZTDtj,nan,84897
653194 one time password proceed PhonePe. valid 10 minutes. share OTP anyone. Team PhonePe,nan,653194
495297 one time password proceed PhonePe. valid 10 minutes. share OTP anyone. Team PhonePe,nan,495297
86427 one time password proceed PhonePe. valid 10 minutes. share OTP anyone. Team PhonePe,nan,86427
615724 Amazon OTP. share anyone.,nan,615724
593764 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,593764
Telegram code: 73073 also tap link log in: oLeq9AcOZkT,nan,73073
425668 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,425668
inDriver otp: 920680 cpjyScQHg,nan,920680
OTP register/access CoWIN 802658. valid 3 minutes. - CoWIN,nan,802658
OTP register/access CoWIN 773380. valid 3 minutes. - CoWIN,nan,773380
320621 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,320621
195226 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,195226
Dear user login OTP generated. OTP : 536309. DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,536309
209019 one time password OTP log JioTV. Please enter OTP proceed.,nan,209019
Hi 217363 OTPone time password. Please enter OTP proceed. Thanks Team MyShopPrime.,nan,217363
OTP login Fiewin platform 881785,nan,881785
code GROU Apps upgraded 3981.,nan,3981
169343 One Time Password OTP valid 10 minutes. Generated 13/11/2021 04:26 PM. Finserv MARKETS 169343,nan,169343
inDriver code: 9292 cpjyScQHg,nan,9292
OTP login Fiewin platform 825363,nan,825363
346680 One Time Password OTP complete registration process verifying phone number. /igvUEkVGtk.,nan,346680
Nexo: Here is your access code: 160695. Do not share this with anyone.,nan,160695
Avail code is: 464113 IYHtFmTXYmb,nan,464113
OTP is: 599409 Tue Dec 28 13:06:38 IST 2021 Trxn MoneyClick. SHARE OTP ANYONE. Click goo.gl/oC5qdW download Mobile banking app,nan,599409
Snapchat Code: 475771. Happy Snapping qunyt57f5Rf,nan,475771
Dear User OTP : 685575 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,685575
824437 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,824437
350484 one time password process Canara Bank Mobile Banking.It valid 15 minutes.Do share OTP anyone. - Canara Bank,nan,350484
468759 One Time Password OTP valid 10 minutes. Generated 25/12/2021 04:28 PM. Finserv MARKETS 468759,nan,468759
Microsoft: Use this OTP to verify: 518276. Do not share this with anyone.,nan,518276
OTP Aadhaar XX7097 339303 valid 10 mins. enhance securityLock/Unlock biometrics using mAadhaar/SMS Service/Visit,nan,339303
PayPal: Enter this verification code: 188153. Do not share this with anyone.,nan,188153
SBI: Use this OTP to verify: 520912. Do not share this with anyone.,nan,520912
Bank of America: Enter this verification code: 186005. Do not share this with anyone.,nan,186005
Bank of America: Enter this verification code: 383809. Do not share this with anyone.,nan,383809
Bank of America: Confirm your login with code: 690722. Do not share this with anyone.,nan,690722
Hirect 609444 Hirect confirmation code.,nan,609444
inDriver otp: 842743 cpjyScQHg,nan,842743
"Simpl otp: 2083-Unless opted-out, you agree to receive Simpl bill reminder via WhatsApp.a7W4SY8WGiK-Simpl Pay",nan,2083
161894 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,161894
OTP Aadhaar XX7097 739417 valid 10 mins. Locate Nearest Aadhaar Kendra Enrolment/Updatevisit call 1947,nan,739417
761172 Zomato verification code. Enjoy!,nan,761172
197320 Mitra verification code. Please don't share.,nan,197320
875285 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,875285
Delhivery: verification code is: 747687,nan,747687
OTP login Fiewin platform 626861,nan,626861
8048 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,8048
Dear customer OTP login 938030 share anyone. Bajaj Finserv employee call ask OTP. 503192,nan,938030
Dear Vision11 User Mobile Verify OTP is: 559161. Never share anyone. Thank Choosing Vision11. ze0rf3n0w5K,nan,559161
197856 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,197856
"otp for Aadhaar (XX9110) is 537408 (valid for 10 mins). To Locate Nearest Aadhaar Kendra for Enrolment/Update,visit uidai.gov.in or call 1947",9110,537408
544801 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,544801
code GROU Apps upgraded 327697.,nan,327697
580637 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,580637
696372 Onetime password OTP QJobs account 9GWFk6mSBui QJOBSS,nan,696372
OTP Aadhaar XX7097 241177 valid 10 mins. may order Aadhaar PVC Card via speed post paying Rs 50.More details,nan,241177
5588 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,5588
Dear User OTP : 421257 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,421257
OTP login Fiewin platform 4816,nan,4816
918344 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,918344
Axis Bank: Your one-time password is: 257349. Do not share this with anyone.,nan,257349
360385 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,360385
Bajaj Finance Ltd employee call ask OTP. Dont share anyone. OTP login 331962. requested send SMS 8745820000. O3ndgNZUtXq,nan,331962
245420 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,245420
Google security OTP: 606317. Do not share it.,nan,606317
Use Code: 409562 experience Royalty. Please share LOGIN OTP anyone. -Team Behrouz Biryani,nan,409562
Dear UserYour Verification Code OTP : 9653 Update Profile Digital Gujarat request id: 2667613,nan,9653
OTP verify primary mobile number NDUW 980870.,nan,980870
345981 One-Time Password valid 3 minutes only. Please share OTP anyone.,nan,345981
"Dear Sir/ Madam, Your one time password for mapping your Bajaj Motorcycle Chassis No. MD2A76AX7LRG51847 with your mobile number is - 6837 , Bajaj Auto",nan,6837
697271 One-Time Password valid 3 minutes only. Please share OTP anyone. Team JioMart,nan,697271
Shadowfax OTP login 302465 6gW4yAjEoWG,nan,302465
769472 One-Time Password valid 3 minutes only. Please share OTP anyone.,nan,769472
106071 One Time Password save/update Bank details. share OTP anyone.,nan,106071
954660 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,954660
4442 Navi OTP. valid 10 minutes. share OTP anyone.,nan,4442
"otp : 3493 Proposal No : SR5581551For policy issuance, enter otp on Proposal page and click Make Payment.Insured : MR DILBAG  SINGHEngine-Chassis : 4675482 - 276500Model: IGNIS BS-VI ZETA 1.2L PETROLRegistration No: HP36E1795Ins. Co. : National InsurancePolicy Start Date : 27/08/2021Nominee : SMT NIRMLA DEVITotal IDV : 484862Add-ons : ZD,EP,RTINCB : 1433Part A Premium : Rs.5734(Premium Advantage Applied)Part B Premium: 0Stand Alone CPA: 0Gross Premium : 12373Maruti Suzuki Insurance Broking",nan,3493
644504 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,644504
1509 Mitra verification code. Please share anyone. LuupxJzToUR,nan,1509
335875 Dream Rummy register OTP.,nan,335875
4032 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,4032
152394 Flipkart code valid 10 minutes. share OTP anyone. 113495,nan,152394
693633 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,693633
कस क OTP नह बतय share OTP : 927566 Regards BLACKBUCK w9frpalRiiz,nan,927566
Bajaj Finance Ltd employee call ask OTP. Dont share anyone. OTP login 294722. requested send SMS 8745820000. O3ndgNZUtXq,nan,294722
Dear User OTP : 146115 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,146115
3940 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,3940
"Simpl otp: 8365-Unless opted-out, you agree to receive Simpl bill reminder via WhatsApp.a7W4SY8WGiK-Simpl Pay",nan,8365
Dear User login OTP generated. OTP : 349329. DONT SHARE ANYONE. NEVER CALL VERIFY OTP. puMiNchey3g,nan,349329
magicpin code login is: 625539 syMjfyd5RE,nan,625539
759413 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,759413
641630 register verification code.,nan,641630
कस क OTP नह बतय share OTP : 4387 Regards BLACKBUCK w9frpalRiiz,nan,4387
inDriver code: 719818 cpjyScQHg,nan,719818
853765 Navi OTP. valid 10 minutes. share OTP anyone.,nan,853765
360864 Navi OTP. valid 10 minutes. share OTP anyone.,nan,360864
7073 Pidge login OTP. Welcome on-demand secure delivery courier service.,nan,7073
EPF India SMS One Time Password: 967027 OTP-ID: 5838,nan,967027
383873 Pidge login OTP. Welcome on-demand secure delivery courier service.,nan,383873
Plum verification code is: 7559,nan,7559
Plum verification code is: 918737,nan,918737
Thank you for connecting with MyTeam11. Your otp is: 374936 9HCAFRqi6kt,nan,374936
otp for Aadhaar (XX9959) is 427701 (valid for 10 mins). Download mAadhaar app from Google Play/App store.Use it to prove your identity.,9959,427701
938546 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,938546
840019 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,840019
220213 one time password OTP log JioTV. Please enter OTP proceed.,nan,220213
inDriver otp: 7292 cpjyScQHg,nan,7292
OTP login Fiewin platform 596941,nan,596941
otp for Aadhaar (XX8551) is 244632 (valid for 10 mins). Aadhaar enrollment and Mandatory biometric updates are free.Pay only Rs.50 for other updation,8551,244632
798497 one time password proceed PhonePe. valid 10 minutes. share OTP anyone.,nan,798497
otp: 124614. Use this otp to login. Thank you for choosing Kifayat Online,nan,124614
OTP register/access CoWIN 229928. valid 3 minutes. - CoWIN,nan,229928
233397 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,233397
OTP login Fiewin platform 7174,nan,7174
Dear customer OTP login 220166 share anyone. Bajaj Finserv employee call ask OTP. 220166,nan,220166
Dear User OTP : 219718 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,219718
EPF India SMS One Time Password: 594300 OTP-ID: 5838,nan,594300
7252 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,7252
Snapchat Password Reset Code: 861944. Snapchat Support ask code. share anyone. qunyt57f5Rf,nan,861944
mobile OTP SSC Registration 701456. Treat confidential. share OTP anyone security reasons. Regards SSC Team,nan,701456
982354 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,982354
OTP : 7108,nan,7108
OTP : 654737,nan,654737
Google OTP: G-502055. Do not share it with anyone.,nan,502055
Google OTP: G-442912. Do not share it with anyone.,nan,442912
Google OTP: G-988550. Do not share it with anyone.,nan,988550
<#>Paytm never calls for OTP. Do not share it with anyone. Paytm For Business Login OTP: 758569. Not You? Report https://ap.p-y.tm/LNbiqU  ID: cIWSokveyWr,nan,758569
"<#> otp for your DLite MB-WITHIN TRF for Rs.2,700.00 is generated and valid for 5 mins.The otp is 57868058 -KVB +vcyaxUWFgo",270000,57868058
Google OTP: G-182733. Do not share it with anyone.,nan,182733
224274 Mitra verification code. Please don't share.,nan,224274
G-100925 Google verification code.,nan,100925
PayPal: Use this OTP to verify: 756851. Do not share this with anyone.,nan,756851
SBI: Your security code is: 734837. Do not share this with anyone.,nan,734837
Dear User login OTP generated. OTP : 895640. DONT SHARE ANYONE. NEVER CALL VERIFY OTP. puMiNchey3g,nan,895640
Google security OTP: 742910. Do not share it.,nan,742910
293544 Mitra verification code. Please don't share.,nan,293544
PhonePe security code: 168060. This OTP is valid for 5 minutes.,nan,168060
705138 Zomato verification code. Enjoy!,nan,705138
G-030608 Google verification code.,nan,030608
OTP for secure login: 991978. Never share your OTP.,nan,991978
HDFC Bank: Confirm your login with code: 348341. Do not share this with anyone.,nan,348341
SBI: Here is your access code: 306345. Do not share this with anyone.,nan,306345
SBI: Use this OTP to verify: 630817. Do not share this with anyone.,nan,630817
Amazon: Use this OTP to verify: 459004. Do not share this with anyone.,nan,459004
OTP : 154947 verification. Welcome A23. usable expire 15 minutes. Please share OTP 3d0aH5sFDny -A23,nan,154947
PhonePe security code: 662444. This OTP is valid for 5 minutes.,nan,662444
PhonePe security code: 126344. This OTP is valid for 5 minutes.,nan,126344
Google security OTP: 406541. Do not share it.,nan,406541
PayPal: Confirm your login with code: 724723. Do not share this with anyone.,nan,724723
Google: Your security code is: 887071. Do not share this with anyone.,nan,887071
Google: Enter this verification code: 336622. Do not share this with anyone.,nan,336622
Google OTP: G-925712. Do not share it with anyone.,nan,925712
Your otp is : 18891131 for Net or Mobile Transaction for the credentialID : 070522015134. DO NOT SHARE IT WITH ANYONE. BANK NEVER CALLS TO VERIFY IT - CUB,nan,18891131
Dear user Your login OTP has been generated. OTP is : 664475. DONT SHARE IT WITH ANYONE. WE NEVER CALL TO VERIFY YOUR OTP,nan,664475
"Dear User, Your OTP is :  686577  DONT SHARE IT WITH ANYONE. WE NEVER CALL TO VERIFY YOUR OTP",nan,686577
Google OTP: G-945467. Do not share it with anyone.,nan,945467
Google OTP: G-321867. Do not share it with anyone.,nan,321867
Google OTP: G-113399. Do not share it with anyone.,nan,113399
Google OTP: G-568776. Do not share it with anyone.,nan,568776
Google OTP: G-409391. Do not share it with anyone.,nan,409391
कस क OTP नह बतय share OTP : 252816 Regards BLACKBUCK w9frpalRiiz,nan,252816
536579 Mitra verification code. Please don't share.,nan,536579
663615 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,663615
code:543786,nan,543786
5919 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,5919
6317 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,6317
766313 Zomato verification code. Enjoy!,nan,766313
Google OTP: G-570703. Do not share it with anyone.,nan,570703
Your otp is: 280472 at Tue Dec 28 13:02:15 IST 2021 for Trxn in MoneyClick. DO NOT SHARE otp WITH ANYONE. Click goo.gl/oC5qdW to download Mobile banking app,nan,280472
Google OTP: G-306249. Do not share it with anyone.,nan,306249
Google OTP: G-359735. Do not share it with anyone.,nan,359735
Google OTP: G-713172. Do not share it with anyone.,nan,713172
Google OTP: G-765893. Do not share it with anyone.,nan,765893
"Dear User, Your login otp has been generated. otp is : 2812. DONT SHARE IT WITH ANYONE. WE NEVER CALL TO VERIFY YOUR otp. puMiNchey3g",nan,2812
Google OTP: G-589445. Do not share it with anyone.,nan,589445
Google OTP: G-343192. Do not share it with anyone.,nan,343192
Google OTP: G-887473. Do not share it with anyone.,nan,887473
Google OTP: G-306745. Do not share it with anyone.,nan,306745
- Paytm never calls for otp. Do not share it with anyone. Login otp: 699748. Not You? Report https://ap.p-y.tm/lUteKL -,nan,699748
Google OTP: G-560730. Do not share it with anyone.,nan,560730
PhonePe security code: 931076. This OTP is valid for 5 minutes.,nan,931076
5894 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,5894
code:6349,nan,6349
Dear User login OTP generated. OTP : 6226. DONT SHARE ANYONE. NEVER CALL VERIFY OTP. puMiNchey3g,nan,6226
Microsoft: Confirm your login with code: 989498. Do not share this with anyone.,nan,989498
OTP for secure login: 871704. Never share your OTP.,nan,871704
Google security OTP: 700091. Do not share it.,nan,700091
Dear Customer 8633 one time password OTP. Please enter OTP proceed. Thank Team DealShare. k387IsBaTmn,nan,8633
Dear Customer 0696 one time password OTP. Please enter OTP proceed. Thank Team DealShare. k387IsBaTmn,nan,0696
PhonePe security code: 823599. This OTP is valid for 5 minutes.,nan,823599
PhonePe security code: 301580. This OTP is valid for 5 minutes.,nan,301580
कस क OTP नह बतय share OTP : 5689 Regards BLACKBUCK w9frpalRiiz,nan,5689
