Message,Extracted,Expected
Axis Bank: Confirm your login with code: 762595. Do not share this with anyone.,nan,762595
Use 519166 to verify your transaction on Flipkart.,nan,519166
Hirect 392474 Hirect confirmation code.,nan,392474
WhatsApp code: 942234 also tap link verify phone: /459357 Dont share code others,nan,942234
Security Code Application: 616639,nan,616639
WhatsApp account registered new device share code anyone WhatsApp code: 744454 4sgLq1p5sV6,nan,744454
OTP: 791480 Welcome Moj. Indias favourite app LSKMUVt/Mm.,nan,791480
Use 22387850 One Time Password login Swiggy Account pgLJ0BdTNB3,nan,22387850
WhatsApp code: 622085 also tap link verify phone: /630902 Dont share code others 4sgLq1p5sV6,nan,622085
206347 Mitra verification code. Please don't share.,nan,206347
कस क OTP नह बतय share OTP : 940646 Regards BLACKBUCK w9frpalRiiz,nan,940646
Use 211756 to verify your transaction on Flipkart.,nan,211756
Google security OTP: 541686. Do not share it.,nan,541686
640298 Facebook code LaznxCarLW,nan,640298
WhatsApp code: 805297 also tap link verify phone: /442364 Dont share code others 4sgLq1p5sV6,nan,805297
Microsoft: Use this OTP to verify: 486553. Do not share this with anyone.,nan,486553
Use 438669 to verify your transaction on Flipkart.,nan,438669
WhatsApp account registered new device share code anyone WhatsApp code: 567278 4sgLq1p5sV6,nan,567278
Use 915036 to verify your transaction on Flipkart.,nan,915036
Dear User login OTP generated. OTP : 6348. DONT SHARE ANYONE. NEVER CALL VERIFY OTP. puMiNchey3g,nan,6348
724836 Zomato verification code. Enjoy!,nan,724836
OTP for secure login: 888624. Never share your OTP.,nan,888624
Use G-781497 as your verification code for Google.,nan,781497
022432 One Time Password log Ola app. Kindly share anyone. Generated 19:41:39 Hours fI1zdGmqvRP,nan,022432
- Paytm never calls OTP. share anyone. Login OTP: 699748. Report -,nan,699748
- Paytm never calls OTP. share anyone. Login OTP: 872873. Report -,nan,872873
OTP register/access CoWIN 437014. valid 3 minutes. - CoWIN,nan,437014
OTP register/access CoWIN 366899. valid 3 minutes. - CoWIN,nan,366899
Nexo: Here is your access code: 577456. Do not share this with anyone.,nan,577456
Use G-890439 as your verification code for Google.,nan,890439
OTP register/access CoWIN 925295. valid 3 minutes. - CoWIN,nan,925295
063530 confirmation code verify Mobile No. 8160530091 AU Bank Savings Account VKYC. Code valid 60 seconds - AU Bank,nan,063530
107037 Zomato verification code. Enjoy!,nan,107037
Google OTP: G-730279. Do not share it with anyone.,nan,730279
Use G-591223 as your verification code for Google.,nan,591223
OTP register/access CoWIN 734112. valid 3 minutes. - CoWIN,nan,734112
Use 348924 to verify your transaction on Flipkart.,nan,348924
Google: Your security code is: 832347. Do not share this with anyone.,nan,832347
Amazon: Confirm your login with code: 324689. Do not share this with anyone.,nan,324689
789262 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,789262
Use 3618 as Microsoft account security code. Go passwordless with Microsoft Authenticator https://aka.ms/authapp,nan,3618
PayPal: Your security code is: 426108. It expires in 10 minutes. Don't share this code with anyone.,nan,426108
Nexo: Confirm your login with code: 478794. Do not share this with anyone.,nan,478794
Bank of America: Your security code is: 515239. Do not share this with anyone.,nan,515239
Nexo: Use this OTP to verify: 745625. Do not share this with anyone.,nan,745625
SBI: Your authentication code is: 701887. Do not share this with anyone.,nan,701887
Microsoft: Here is your access code: 692229. Do not share this with anyone.,nan,692229
<#> Snapchat Code: 275984. Happy Snapping! qunyt57f5Rf,nan,275984
PayPal: Here is your access code: 443066. Do not share this with anyone.,nan,443066
Axis Bank: Enter this verification code: 879311. Do not share this with anyone.,nan,879311
Amazon: Use this OTP to verify: 417358. Do not share this with anyone.,nan,417358
OTP Aadhaar XX7097 524839 valid 10 mins. generate 16 Digit Virtual ID Aadhaar Authentication.More details,nan,524839
OTP register/access CoWIN 718779. valid 3 minutes. - CoWIN,nan,718779
OTP register/access CoWIN 790422. valid 3 minutes. - CoWIN,nan,790422
Shadowfax OTP login 251633 6gW4yAjEoWG,nan,251633
HDFC Bank: Your authentication code is: 121461. Do not share this with anyone.,nan,121461
OTP register/access CoWIN 326457. valid 3 minutes. - CoWIN,nan,326457
OTP register/access CoWIN 584690. valid 3 minutes. - CoWIN,nan,584690
PayPal: Use this OTP to verify: 948981. Do not share this with anyone.,nan,948981
Nexo: Your security code is: 612380. Do not share this with anyone.,nan,612380
Amazon: Your authentication code is: 389500. Do not share this with anyone.,nan,389500
Nexo: Use this OTP to verify: 648501. Do not share this with anyone.,nan,648501
Amazon: Your authentication code is: 797474. Do not share this with anyone.,nan,797474
SBI: Use this OTP to verify: 808249. Do not share this with anyone.,nan,808249
OTP : 258394 verification. Welcome A23. usable expire 15 minutes. Please share OTP 3d0aH5sFDny -A23,nan,258394
195878 Mitra verification code. Please don't share.,nan,195878
6317 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,6317
BATTLEGROUNDS code: 248871. Valid 6 minutes.,nan,248871
OTP for secure login: 117550. Never share your OTP.,nan,117550
Use 160961 to verify your transaction on Flipkart.,nan,160961
PhonePe security code: 696336. This OTP is valid for 5 minutes.,nan,696336
Bank of America: Enter this verification code: 559708. Do not share this with anyone.,nan,559708
OTP for secure login: 194802. Never share your OTP.,nan,194802
Use 685921 to verify your WhatsApp account.,nan,685921
कस क OTP नह बतय share OTP : 252816 Regards BLACKBUCK w9frpalRiiz,nan,252816
Use 684624 to verify your WhatsApp account.,nan,684624
SBI: Your authentication code is: 918137. Do not share this with anyone.,nan,918137
Use 885234 to verify your WhatsApp account.,nan,885234
WhatsApp code: 142079 also tap link verify phone: /265844 Dont share code others 4sgLq1p5sV6,nan,142079
WhatsApp code: 574140 also tap link verify phone: /626529 Dont share code others 4sgLq1p5sV6,nan,574140
WhatsApp code: 720190 also tap link verify phone: /272357 Dont share code others 4sgLq1p5sV6,nan,720190
WhatsApp code: 961083 also tap link verify phone: /272357 Dont share code others 4sgLq1p5sV6,nan,961083
101428 One Time Password OTP valid 10 minutes. Generated 25/12/2021 04:35 PM. Finserv MARKETS 963998,nan,101428
665919 One Time Password OTP valid 10 minutes. Generated 25/12/2021 04:35 PM. Finserv MARKETS 963998,nan,665919
73703480 Facebook code LaznxCarLW,nan,73703480
Use 835272 One Time Password login Swiggy Account pgLJ0BdTNB3,nan,835272
Use 533867 One Time Password login Swiggy Account pgLJ0BdTNB3,nan,533867
Use 51545984 One Time Password login Swiggy Account pgLJ0BdTNB3,nan,51545984
Use 40055961 One Time Password login Swiggy Account pgLJ0BdTNB3,nan,40055961
Use 848945 One Time Password login Swiggy Account pgLJ0BdTNB3,nan,848945
WhatsApp code: 723848 also tap link verify phone: /519906 Dont share code others 4sgLq1p5sV6,nan,723848
EarlySalary OTP is: 354978. Note: Please SHARE OTP anyone 9xLiHsICykr,nan,354978
Use 563287 to verify your transaction on Flipkart.,nan,563287
Use 817507 One Time Password login Swiggy Account pgLJ0BdTNB3,nan,817507
Use 643002 One Time Password login Swiggy Account pgLJ0BdTNB3,nan,643002
WhatsApp code: 467146 also tap link verify phone: /861059 Dont share code others 4sgLq1p5sV6,nan,467146
5912 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,5912
Axis Bank: Here is your access code: 390093. Do not share this with anyone.,nan,390093
Use 341198 to verify your transaction on Flipkart.,nan,341198
Use 226532 to verify your WhatsApp account.,nan,226532
Google: Here is your access code: 415258. Do not share this with anyone.,nan,415258
Bank of America: Your security code is: 464360. Do not share this with anyone.,nan,464360
Nexo: Confirm your login with code: 702246. Do not share this with anyone.,nan,702246
Use 15481268 One Time Password login Swiggy Account pgLJ0BdTNB3,nan,15481268
Google security OTP: 421912. Do not share it.,nan,421912
736171 Zomato verification code. Enjoy!,nan,736171
Use 474811 to verify your WhatsApp account.,nan,474811
Use 323854 One Time Password login Swiggy Account pgLJ0BdTNB3,nan,323854
389730 Facebook code LaznxCarLW,nan,389730
Use 961368 verify Instagram account. ig,nan,961368
WhatsApp account registered new device share code anyone WhatsApp code: 114720 4sgLq1p5sV6,nan,114720
OTP: 934653 Welcome Moj. Indias favourite app LSKMUVt/Mm.,nan,934653
971728 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,971728
SBI: Your security code is: 734837. Do not share this with anyone.,nan,734837
OTP for secure login: 734046. Never share your OTP.,nan,734046
581391 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,581391
OTP for secure login: 811219. Never share your OTP.,nan,811219
Google security OTP: 714035. Do not share it.,nan,714035
Google security OTP: 457234. Do not share it.,nan,457234
code:628870,nan,628870
WhatsApp code: 561097 also tap link verify phone: /442364 Dont share code others 4sgLq1p5sV6,nan,561097
Google security OTP: 144111. Do not share it.,nan,144111
Use 28838173 One Time Password login Swiggy Account pgLJ0BdTNB3,nan,28838173
Use 199209 One Time Password login Swiggy Account pgLJ0BdTNB3,nan,199209
Use 693800 One Time Password login Swiggy Account pgLJ0BdTNB3,nan,693800
OTP Meesho login 300856 valid 30 mins. Please share OTP anyone keep account safe. oBcOM6bXKNc Meesho,nan,300856
Bank of America: Here is your access code: 319324. Do not share this with anyone.,nan,319324
OTP : 787344 verification. MPL family welcomes eK1T98gNuVA,nan,787344
Use 972184 to verify your transaction on Flipkart.,nan,972184
OTP : 643789 verification. MPL family welcomes eK1T98gNuVA,nan,643789
258452 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,258452
976109 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,976109
640226 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,640226
169808 Zomato verification code. Enjoy!,nan,169808
PhonePe security code: 674522. This OTP is valid for 5 minutes.,nan,674522
2430 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,2430
245420 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,245420
754551 delivery code Srinu Trendy Cotton Mens package AWB 149081251513932. Share delivery agent only. Pay via UPI/Cards. - DELHIVERY,nan,754551
Shadowfax OTP login 890205 6gW4yAjEoWG,nan,890205
Shadowfax OTP login 363450 6gW4yAjEoWG,nan,363450
OTP Aadhaar XX7097 739417 valid 10 mins. Locate Nearest Aadhaar Kendra Enrolment/Updatevisit call 1947,nan,739417
875285 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,875285
OTP: 485803 Verify Contact WorkIndia eJWpDEEprSx,nan,485803
Dear UserYour Verification Code OTP : 3440 Update Profile Digital Gujarat request id: 2669273,nan,3440
OTP for Online Txn INR 395.30 at PAYTM on Indian Bank Debit card ending 4988 is 148426. Valid for 3min. Dt 07-04-2022 12:00:41. Do Not Disclose.,4988,148426
Dear UserYour Verification Code OTP : 6392 Update Profile Digital Gujarat request id: 2666228,nan,6392
otp for Online Txn INR 395.30 at PAYTM on Indian Bank Debit card ending 4988 is 148426. Valid for 3min. Dt 07-04-2022 12:00:41. Do Not Disclose.,4988,148426
Simpl OTP: 697472 - Unless opted-out agree receive Simpl bill reminder via WhatsApp. a7W4SY8WGiK - Simpl Pay,nan,697472
652458 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,652458
Use 5129 verify Olaparty account.,nan,5129
503941 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,503941
957301 Mitra verification code. Please share anyone. LuupxJzToUR,nan,957301
OTP login Fiewin platform 229967,nan,229967
649067 Mitra verification code. Please don't share.,nan,649067
Use 981357 to verify your transaction on Flipkart.,nan,981357
197320 Mitra verification code. Please don't share.,nan,197320
Google security OTP: 606317. Do not share it.,nan,606317
OTP Aadhaar XX7097 241177 valid 10 mins. may order Aadhaar PVC Card via speed post paying Rs 50.More details,nan,241177
761172 Zomato verification code. Enjoy!,nan,761172
Google security OTP: 320721. Do not share it.,nan,320721
Google security OTP: 816381. Do not share it.,nan,816381
696372 Onetime password OTP QJobs account 9GWFk6mSBui QJOBSS,nan,696372
505182 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,505182
EPF India SMS One Time Password: 8310 OTP-ID: 3913,nan,8310
778266 Zomato verification code. Enjoy!,nan,778266
Dear User OTP : 421257 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,421257
5588 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,5588
Use 722229 verify Olaparty account.,nan,722229
Dear customer OTP login 220166 share anyone. Bajaj Finserv employee call ask OTP. 220166,nan,220166
Dear User OTP : 219718 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,219718
6856 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,6856
Bajaj Finance Ltd employee call ask OTP. Dont share anyone. OTP login 331962. requested send SMS 8745820000. O3ndgNZUtXq,nan,331962
360385 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,360385
OTP login Fiewin platform 111224,nan,111224
send handset configuration following services: WAP Browsing GPRS. Please accept settings. asked PIN please use 745998,nan,745998
194658 One Time Password OTP allow mobile number added secondary profile 9356865058 Vi App. OTP valid next 3 minutes.,nan,194658
579678 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,579678
5264 Onetime password OTP QJobs account 9GWFk6mSBui QJOBSS,nan,5264
Use Code: 2237 experience Royalty. Please share LOGIN OTP anyone. -Team Behrouz Biryani,nan,2237
9160 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,9160
360263 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,360263
OTP: 5228 Verify Contact WorkIndia eJWpDEEprSx,nan,5228
OTP register/access CoWIN 647315. valid 3 minutes. - CoWIN,nan,647315
146362 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,146362
5310 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,5310
Dear UserYour Verification Code OTP : 5286 Update Profile Digital Gujarat request id: 2673156,nan,5286
Google: Your one-time password is: 421011. Do not share this with anyone.,nan,421011
Dear UserYour Verification Code OTP : 4510 Update Profile Digital Gujarat request id: 2667623,nan,4510
4956 One Time Password OTP complete registration process verifying phone number. /igvUEkVGtk.,nan,4956
446603 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,446603
856668 Flipkart code valid 10 minutes. share OTP anyone. 368538,nan,856668
5212 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,5212
Paytm never calls OTP. share anyone. Login OTP: 540295. Report ID: asasK/GTt2i,nan,540295
code:863245,nan,863245
code:8954,nan,8954
216404 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,216404
2918 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,2918
Paytm never calls OTP. share anyone. Login OTP: 499526. Report ID: asasK/GTt2i,nan,499526
"Dear Sir/ Madam, Your one time password for mapping your Bajaj Motorcycle Chassis No. MD2B77AX6MRE08168 with your mobile number is - 9714 , Bajaj Auto",nan,9714
Dear UserYour Verification Code OTP : 4351 Update Profile Digital Gujarat request id: 2688577,nan,4351
Dear UserYour Verification Code OTP : 4398 Update Profile Digital Gujarat request id: 2667599,nan,4398
536258 Mitra verification code. Please don't share.,nan,536258
368538 Flipkart code valid 10 minutes. share OTP anyone. 368538,nan,368538
Please use OTP : 360703 continue BookMyShow /GTvgWSS8DQ,nan,360703
Dear User login OTP generated. OTP : 846137. DONT SHARE ANYONE. NEVER CALL VERIFY OTP. puMiNchey3g,nan,846137
OTP login Fiewin platform 789434,nan,789434
785989 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,785989
कस क OTP नह बतय share OTP : 5050 Regards BLACKBUCK w9frpalRiiz,nan,5050
OTP: 943095 Welcome Moj. Indias favourite app LSKMUVt/Mm.,nan,943095
367031 Mitra verification code. Please share anyone. LuupxJzToUR,nan,367031
SBI: Use this OTP to verify: 617866. Do not share this with anyone.,nan,617866
542815 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,542815
magicpin code login is: 223051 syMjfyd5RE,nan,223051
809586 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,809586
OTP Aadhaar XX7097 285541 valid 10 mins. generate 16 Digit Virtual ID Aadhaar Authentication.More details,nan,285541
262107 one time password OTP log JioTV. Please enter OTP proceed.,nan,262107
Security code Slot Booking/Cancellation Application: 741522,nan,741522
710715 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,710715
891181 Facebook code LaznxCarLW,nan,891181
102440 உஙகளன Amazon OTP ஆகம. இத யரடமம பகரநத களளதரகள.,nan,102440
511652 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,511652
Use 4251 verify Olaparty account.,nan,4251
311717 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,311717
421414 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,421414
OTP login Fiewin platform 692725,nan,692725
622707 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,622707
392865 Disney Hotstar verification code. Enjoy watching /wAX/OsgZgE,nan,392865
179412 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,179412
Security code Slot Booking/Cancellation Application: 168384,nan,168384
Use 385438 verify Olaparty account.,nan,385438
OTP login Fiewin platform 881785,nan,881785
otp for online purchase of Rs. 249.00 at AMAZON thru State Bank Debit Card 5446*****63 is 791679. Do not share this with anyone.,544663,791679
Dear User login OTP generated. OTP : 349329. DONT SHARE ANYONE. NEVER CALL VERIFY OTP. puMiNchey3g,nan,349329
Dear User OTP : 451381 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,451381
670296 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,670296
220213 one time password OTP log JioTV. Please enter OTP proceed.,nan,220213
625631 Disney Hotstar verification code. Enjoy watching /wAX/OsgZgE,nan,625631
code:3682,nan,3682
Dear User OTP : 585987. DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,585987
Dear User OTP : 307425. DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,307425
OTP register/access CoWIN 261435. valid 3 minutes. - CoWIN,nan,261435
EPF India SMS One Time Password: 795987 OTP-ID: 798079,nan,795987
Avail code is: 830428 IYHtFmTXYmb,nan,830428
597321 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,597321
405536 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,405536
510803 Disney Hotstar verification code. Enjoy watching /wAX/OsgZgE,nan,510803
185807 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,185807
604485 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,604485
Avail code is: 855382 IYHtFmTXYmb,nan,855382
173557 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,173557
Google security OTP: 895955. Do not share it.,nan,895955
inDriver otp: 7292 cpjyScQHg,nan,7292
OTP login Fiewin platform 596941,nan,596941
Bajaj Finance Ltd employee call ask OTP. Dont share anyone. OTP login 542932. requested send SMS 8745820000. O3ndgNZUtXq,nan,542932
558203 Facebook password reset code,nan,558203
Dear customer OTP login 503192 share anyone. Bajaj Finserv employee call ask OTP. 503192,nan,503192
Use Code: 409562 experience Royalty. Please share LOGIN OTP anyone. -Team Behrouz Biryani,nan,409562
862973 Zomato verification code. Enjoy!,nan,862973
966328 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,966328
394175 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,394175
760820 Flipkart code valid 10 minutes. share OTP anyone. 378658,nan,760820
994702 delivery code Srinu Dellin Unique Ankle Pr package AWB 149081276802003. Share delivery agent only. Pay via UPI/Cards. - DELHIVERY,nan,994702
280415 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,280415
665977 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,665977
323964 Flipkart code valid 10 minutes. share OTP anyone. 323964,nan,323964
178804 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,178804
Microsoft access code: 1808,nan,1808
OTP login Fiewin platform 868671,nan,868671
OTP login Fiewin platform 120696,nan,120696
4835 Disney Hotstar verification code. Enjoy watching /wAX/OsgZgE,nan,4835
1882 delivery code Flipkart SanDisk Ultra 16 GB SDHC UHS-I AWB 5962665135825.Share agent premises-DELHIVERY,nan,1882
237791 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,237791
Dear Customer OTP Bajaj Finserv app login 375640. Please share others. O3ndgNZUtXq,nan,375640
1843 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,1843
Use 331570 two-factor authentication Facebook.,nan,331570
One Time verification code 503103.l7qsKFmcHNg - Future Group,5031037,503103
245131 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,245131
106766 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,106766
OTP login Fiewin platform 0861,nan,0861
935340 delivery code Flipkart SanDisk Ultra 16 GB SDHC UHS-I AWB 5962665135825.Share agent premises-DELHIVERY,nan,935340
478488 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,478488
Bajaj Finance Ltd employee call ask OTP. Dont share anyone. OTP login 405809. requested send SMS 8745820000. O3ndgNZUtXq,nan,405809
Nexo: Your one-time password is: 312975. Do not share this with anyone.,nan,312975
otp for online purchase of Rs. 249.00 at AMAZON thru State Bank Debit Card 5446*****63 is 016130. Do not share this with anyone.,544663,016130
send handset configuration following services: WAP Browsing GPRS. Please accept settings. asked PIN please use 1111,nan,1111
343267 otp.,nan,343267
1700 delivery code Srinu Dellin Unique Ankle Pr package AWB 149081276802003. Share delivery agent only. Pay via UPI/Cards. - DELHIVERY,nan,1700
8301 One Time Password OTP allow mobile number added secondary profile 9356865058 Vi App. OTP valid next 3 minutes.,nan,8301
8495 Dream Rummy register OTP.,nan,8495
303670 One Time Password OTP valid 10 minutes. Generated 22/12/2021 01:11 AM. Finserv MARKETS 283827,nan,303670
Dear customer OTP login 585630 share anyone. Bajaj Finserv employee call ask OTP. 503192,nan,585630
"Simpl otp: 0748-Unless opted-out, you agree to receive Simpl bill reminder via WhatsApp.a7W4SY8WGiK-Simpl Pay",nan,0748
264093 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,264093
890565 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,890565
626084 Facebook password reset code,nan,626084
OTP login Fiewin platform 883770,nan,883770
Hi 217363 OTPone time password. Please enter OTP proceed. Thanks Team MyShopPrime.,nan,217363
Hi 797175 OTPone time password. Please enter OTP proceed. Thanks Team MyShopPrime.,nan,797175
Hi 366504 OTPone time password. Please enter OTP proceed. Thanks Team MyShopPrime.,nan,366504
418861 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,418861
OTP : 728790 verification. Welcome A23. usable expire 15 minutes. Please share OTP 3d0aH5sFDny -A23,nan,728790
938546 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,938546
EPF India SMS One Time Password: 4229 OTP-ID: 5838,nan,4229
954068 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,954068
640655 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,640655
662212 Zomato verification code. Enjoy!,nan,662212
Use 705340 verify Olaparty account.,nan,705340
814155 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,814155
Dear UserYour Verification Code OTP : 2414 Update Profile Digital Gujarat request id: 2666128,nan,2414
982354 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,982354
code GROU Apps upgraded 3981.,nan,3981
3836 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,3836
OTP login Fiewin platform 626861,nan,626861
mobile OTP SSC Registration 701456. Treat confidential. share OTP anyone security reasons. Regards SSC Team,nan,701456
Google security OTP: 119070. Do not share it.,nan,119070
354198 one time password proceed PhonePe. valid 10 minutes. share OTP anyone. XC1xEZTDtj,nan,354198
OTP adding BANK BARODA account number 981 beneficiary fund transfer 322390. Please share OTP confidential. :PPBL,nan,322390
Bank of America: Use this OTP to verify: 119087. Do not share this with anyone.,nan,119087
589901 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,589901
664625 One Time Password log Ola app. Kindly share anyone. Generated 20:44:07 Hours fI1zdGmqvRP,nan,664625
OTP: 127534 Verify contact WorkIndia,nan,127534
Dear User 717223 One Time Password OTP StockEdge. Please share anyone - StockEdge,nan,717223
297038 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,297038
Dear User 753998 One Time Password OTP StockEdge. Please share anyone - StockEdge,nan,753998
OTP register/access CoWIN 877559. valid 3 minutes. - CoWIN,nan,877559
Dear user login OTP generated. OTP : 484693. DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,484693
Dear UserYour Verification Code OTP : 1216 Update Profile Digital Gujarat request id: 2666543,nan,1216
OTP: 4950 Verify Contact WorkIndia eJWpDEEprSx,nan,4950
OTP adding BANK BARODA account number 981 beneficiary fund transfer 428133. Please share OTP confidential. :PPBL,nan,428133
454212 One Time Password OTP valid 10 minutes. Generated 14/11/2021 12:50 AM. Finserv MARKETS 454212,nan,454212
OTP adding BANK BARODA account number 981 beneficiary fund transfer 338935. Please share OTP confidential. :PPBL,nan,338935
Bank of America: Your authentication code is: 530342. Do not share this with anyone.,nan,530342
786826 one time password process Canara Bank Mobile Banking.It valid 15 minutes.Do share OTP anyone. - Canara Bank,nan,786826
915269 One Time Password. share OTP anyone.,nan,915269
162298 One Time Password. share OTP anyone.,nan,162298
OTP Aadhaar XX6653 769421 valid 10 mins. Pls update childs biometrics cross 5/15 yrs age Aadhaar remains valid,nan,769421
Dear User 447273 One Time Password OTP StockEdge. Please share anyone - StockEdge,nan,447273
PayPal: Use this OTP to verify: 154241. Do not share this with anyone.,nan,154241
270195 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,270195
OTP Aadhaar XX7097 339303 valid 10 mins. enhance securityLock/Unlock biometrics using mAadhaar/SMS Service/Visit,nan,339303
OTP adding BANK BARODA account number 981 beneficiary fund transfer 604558. Please share OTP confidential. :PPBL,nan,604558
OTP: 479491 Verify contact WorkIndia,nan,479491
592320 My11Circle verification OTP. OTP expire 15 mins. share anyone. jqGJAo0U/9w,nan,592320
Nexo: Use this OTP to verify: 577420. Do not share this with anyone.,nan,577420
Dear user login OTP generated. OTP : 536884. DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,536884
SBI: Your security code is: 295837. Do not share this with anyone.,nan,295837
SBI: Here is your access code: 814104. Do not share this with anyone.,nan,814104
493796 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,493796
Dear customer OTP login 375626 share anyone. Bajaj Finserv employee call ask OTP. 336488,nan,375626
986114 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,986114
One Time verification code 1813.l7qsKFmcHNg - Future Group,18137,1813
71089 one time password proceed PhonePe. valid 10 minutes. share OTP anyone. mye1HyUG8DA,nan,71089
Dear customer OTP login 290789 share anyone. Bajaj Finserv employee call ask OTP. 258464,nan,290789
OTP is: 280472 Tue Dec 28 13:02:15 IST 2021 Trxn MoneyClick. SHARE OTP ANYONE. Click goo.gl/oC5qdW download Mobile banking app,nan,280472
OTP is: 743226 Tue Dec 28 13:02:15 IST 2021 Trxn MoneyClick. SHARE OTP ANYONE. Click goo.gl/oC5qdW download Mobile banking app,nan,743226
962688 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,962688
223086 Facebook password reset code,nan,223086
code GROU Apps upgraded 760355.,nan,760355
945134 one time password proceed PhonePe. valid 10 minutes. share OTP anyone.,nan,945134
Simpl OTP: 2083 - Unless opted-out agree receive Simpl bill reminder via WhatsApp. a7W4SY8WGiK - Simpl Pay,nan,2083
970213 உஙகளன Amazon OTP ஆகம. இத யரடமம பகரநத களளதரகள.,nan,970213
546959 Flipkart code valid 10 minutes. share OTP anyone. 546959,nan,546959
Dear User login OTP generated. OTP : 589178. DONT SHARE ANYONE. NEVER CALL VERIFY OTP. puMiNchey3g,nan,589178
899502 Disney Hotstar verification code. Enjoy watching /wAX/OsgZgE,nan,899502
737474 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,737474
378658 Flipkart code valid 10 minutes. share OTP anyone. 378658,nan,378658
572772 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,572772
165326 Mitra verification code. Please don't share.,nan,165326
