Message,Extracted,Expected
"Dear Customer,
Daily Deals
@VISHAL MEGAMART

Mon-Almond+Cashew1kg-at699
Tue-Surf5kg-at110OFF
Wed-SpinMop1350-at449
Thu-Pickle1kg-at99
Fri-VIP Trolley5350-at1799",1350449,nan
Security code Slot Booking/Cancellation Application: 596543,nan,596543
"Your debit card is dispatched to your address on 28/04/2022 via SPEED POST, AWB No. AX371642227IN. Generate Green PIN via BOB ATM/bob World app/Baroda Connect/IVR -Bank of Baroda",28042022,nan
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 246251 2.5 CR Entry Fees - Win -,63065557,nan
OTP adding beneficiary XXXX0981 money transfer 091299. Please confirm account details displayed BC share OTP. :PPBL,0981,091299
CDSL-TPIN to avail CDSLs e-DIS facility for BO ID ****9312  is - 862605.,9312,862605
907194 rupalu gurnchi nanu andukara nanu tocher chestanavu monday isthanu anthavarku naku phone cheyaku,907194,nan
"Dear Rankguru user, the sign up OTP requested for admission is: 1886. Sri Chaitanya Schools",nan,1886
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/LFooOO CCARDD",5000,nan
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/UXokOt CCARDD",5000,nan
- Never share OTP. OTP link Paytm Account Zomato: 825760. Report -,nan,825760
- Never share OTP. OTP link Paytm Account Dream 11: 906315. Report -,nan,906315
735668 winners Rs 12L cashback month turn winner Use Finserv MARKETS UPI win cashback rewards weekly,735668,nan
- Never share OTP. OTP link Paytm Account Flipkart: 985646. Report -,nan,985646
4500 winners Rs 12L cashback month turn winner Use Finserv MARKETS UPI win cashback rewards weekly,4500,nan
OTP for IDBI Bank Card PIN generation is 823324 and Req ID: 47381. OTP is Valid till 16/04/22 14:33:50. Don't disclose OTP to anyone. Call 1800226999 if not requested by you,47381,823324
OTP for IDBI Bank Card PIN generation is 769490 and Req ID: 47640. OTP is Valid till 16/04/22 14:47:01. Don't disclose OTP to anyone. Call 1800226999 if not requested by you,47640,769490
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4737 is Nine Seven Eight Seven. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO @ www.yonosbi.com.-SBI,4737,nan
- Never share OTP. OTP link Paytm Account Zomato: 738241. Report -,nan,738241
- Never share OTP. OTP link Paytm Account Zomato: 455539. Report -,nan,455539
Dear Customer OTP login SBI Internet bankingPersonal 413728. share anyone. -SBI,nan,413728
Dear Customer OTP login SBI Internet bankingPersonal 80449155. share anyone. -SBI,nan,80449155
- Never share OTP. OTP link Paytm Account Samsung: 663268. Report -,nan,663268
- Never share OTP. OTP link Paytm Account Airtel: 376823. Report -,nan,376823
"INR 1,500.00 Debited to Ac XXXXXXXXXXX9190 on 19-MAR-2022 10:48:55-ATD:0876849376:T1NH000084010:KARNAILGANJ BAZAR      GONDA        UPIN 10:48:55  Tot Avbl Bal-INR 442.00 on 19-MAR-2022 10:48:55.In case you have not done this transaction, SMS BLKDC <Space><Cust ID> <Space><Last 4 digit of Debit Card number> to 9840909000 from your registered mobile number to block your card. Warm Regards, YES Bank",150000,nan
"<#> Dear Customer, 0696 is your one time password (OTP). Please enter the OTP to proceed. Thank you, Team DealShare. k387IsBaTmn",nan,0696
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4353 is Nine Six Nine Nine. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO @ www.yonosbi.com.-SBI,4353,nan
"Dear SBI Customer, transaction dated 12-Dec-21 02:59:06 through card ending 2063 has been declined due to INCORRECT PIN.",1221,nan
"Dear Srinu ,
We miss you at MAX Fashion!
Get Rs500 OFF on Shopping of Rs2499 on MaxFashion.in
Usecode: GET500 , Shop now at bit.ly/32XUp46 TnC",2499,nan
Claim gift 11:59 PM today Use code UNBOX6 take 1 year Unacademy subscription get 6-month extension,1159,nan
"Dear Sir/ Madam, Your one time password for mapping your Bajaj Motorcycle Chassis No. MD2B77AX6MRE08168 with your mobile number is - 9714 , Bajaj Auto",nan,9714
CDSL-TPIN to avail CDSLs e-DIS facility for BO ID ****9312  is - 156712.,9312,156712
CDSL-TPIN to avail CDSLs e-DIS facility for BO ID ****9312  is - 113441.,9312,113441
CDSL-TPIN to avail CDSLs e-DIS facility for BO ID ****9312  is - 770475.,9312,770475
OTP adding beneficiary XXXX0981 money transfer 091299. Please confirm account details displayed BC share OTP. :PPBL,0981,091299
- Never share otp. Your otp to link Paytm Account to Vodafone Idea Ltd: 807794. Not You? Report https://ap.p-y.tm/bCp7DQ -,nan,807794
- Never share otp. Your otp to link Paytm Account to Uber: 472286. Not You? Report https://ap.p-y.tm/vgxtDL -,nan,472286
- Never share otp. Your otp to link Paytm Account to Tictok Skill Games: 505637. Not You? Report https://ap.p-y.tm/SIDgnH -,nan,505637
- Never share otp. Your otp to link Paytm Account to Airtel: 863613. Not You? Report https://ap.p-y.tm/zTOuAZ -,nan,863613
907194 rupalu gurnchi nanu andukara nanu tocher chestanavu monday isthanu anthavarku naku phone cheyaku,907194,nan
Slot Booking/Cancellation for Application: 149461,149461,nan
Slot Booking/Cancellation for Application: 832752,832752,nan
Arriving Today: Srinu order partner 914067820390 PIN 9165. Track opt contactless //track/23C134956D261D883E619E043E2A0CBA/Fwd/ .Please share delivery code 7330 delivery partner confirmation status. - Shadowfax,9165,7330
"Ecom Express Executive 08046809000 PIN 95362 will deliver your Flipkart order 8694021098. Pay Rs 129.0(CASH,UPI,Payment Link). Code to refuse is 894359",95362,894359
"Ecom Express Executive 08046809000 PIN 86011 will deliver your ONLINE order 9122741977. Pay Rs 914.0(CASH,UPI,Payment Link). Code to refuse is 674881",86011,674881
- Never share otp. Your otp to link Paytm Account to Airtel: 806849. Not You? Report https://ap.p-y.tm/ITdHOU -,nan,806849
Title UNIVSM Ticket QP-TPRUM3278 OTP phone valid 5 minutes UNIVSM Mail MDS,3278,nan
added today 10:07 PM new beneficiary KVB - DLite account. Bene Name: GOPINATH Acct : XXXX7448 Bene Type : bank. activated 12 hours time addition - Get protected COVID19- Wear mask. Wash hands frequently. Maintain social distancing - KVB,1007,nan
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/U2JyV7 CCARDD",5000,nan
- Never share OTP. OTP link Paytm Account Airtel: 567392. Report -,nan,567392
- Never share OTP. OTP link Paytm Account Airtel: 806849. Report -,nan,806849
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/LBSwJe CCARDD",5000,nan
- Never share OTP. OTP link Paytm Account Airtel: 823689. Report -,nan,823689
- Never share OTP. OTP link Paytm Account Airtel: 863613. Report -,nan,863613
- Never share OTP. OTP link Paytm Account Airtel: 456835. Report -,nan,456835
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 25000000 2.5 CR Entry Fees - Win -,63065557,nan
Dear TERAPALLI JESSIE EVAGELINSCR5061748Welcome Rankguru E-Vidya Digital Curriculum. Android Devices click install App. Browser Version log Sign use child admission no. OTP. Sri Chaitanya School.,5061748,nan
"YCMOU: Dear Applicant, your User Name is: D20EJ0514480 and otp for mobile verification is: 359730. Kindly complete your application.",nan,359730
Slot Booking/Cancellation for Application: 662328,662328,nan
OTP adding BANK BARODA account number 981 beneficiary fund transfer 338935. Please share OTP confidential. :PPBL,nan,338935
OTP online purchase Rs. 1000.00 PAYTM thru State Bank Debit Card 459113 864126. share anyone.,nan,864126
"Ecom Express Executive 08046809000 PIN 7919 will deliver your ONLINE order 9168725661. Pay Rs 529.0(CASH,UPI,Payment Link). Code to refuse is 719012",7919,719012
Dear Customer OTP login SBI Internet bankingPersonal 10728468. share anyone. -SBI,nan,10728468
share OTP anyone. OTP linking Paytm account MyFab11 515306 Report,nan,515306
One Time verification code 829132.l7qsKFmcHNg - Future Group,8291327,829132
Dear Customer OTP login SBI Internet bankingPersonal 158542. share anyone. -SBI,nan,158542
Dear Customer OTP login SBI Internet bankingPersonal 177871. share anyone. -SBI,nan,177871
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 246251 2.5 CR Entry Fees - Win -,63065557,nan
Security code Slot Booking/Cancellation Application: 168384,nan,168384
Security code Slot Booking/Cancellation Application: 741522,nan,741522
"Dear Sir/ Madam, Your one time password for mapping your Bajaj Motorcycle Chassis No. MD2A76AX7LRG51847 with your mobile number is - 6837 , Bajaj Auto",nan,6837
"<#> Dear Customer, 8633 is your one time password (OTP). Please enter the OTP to proceed. Thank you, Team DealShare. k387IsBaTmn",nan,8633
Dear Customer OTP login SBI Internet bankingPersonal 773016. share anyone. -SBI,nan,773016
Dear Customer OTP login SBI Internet bankingPersonal 59898936. share anyone. -SBI,nan,59898936
Dear Customer OTP login SBI Internet bankingPersonal 841177. share anyone. -SBI,nan,841177
Security code Slot Booking/Cancellation Application: 912109,nan,912109
Dear Customer OTP login SBI Internet bankingPersonal 366383. share anyone. -SBI,nan,366383
Security code Slot Booking/Cancellation Application: 300265,nan,300265
Claim gift 11:59 PM today Use code UNBOX6 take 1 year Unacademy subscription get 6-month extension,1159,nan
Title UNIVSM Ticket QP-TPRUM3278 OTP phone valid 5 minutes UNIVSM Mail MDS,3278,nan
added today 10:07 PM new beneficiary KVB - DLite account. Bene Name: GOPINATH Acct : XXXX7448 Bene Type : bank. activated 12 hours time addition - Get protected COVID19- Wear mask. Wash hands frequently. Maintain social distancing - KVB,1007,nan
"YCMOU: Dear Applicant, your User Name is: D20EJ0514480 and otp for mobile verification is: 359730. Kindly complete your application.",nan,359730
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4737 is Three Four Four Eight. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO ! www.yonosbi.com.-SBI,4737,nan
Dear Customer OTP KBL Bank cardless withdrawal amount 200 117372. Plz dont share anyone fraudster may call get number. -Karnataka Bank,nan,117372
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 25000000 2.5CR Entry Fees - Win -,63065557,nan
Hi 63529880XX RPL 11 Finale Junglee Rummy Prize Pool: 25000000 2.5 CR Entry Fees - Win -,63529880,nan
"<#> Dear Customer, 8633 is your one time password (OTP). Please enter the OTP to proceed. Thank you, Team DealShare. k387IsBaTmn",nan,8633
"LAST 3 DAYS to Get Rs.4000/2000 FREE Shopping on spend of Rs.6999/3999

Extra 10% OFF on RuPay Cards. CENTRAL Celebrates Festival of colors. TnC bit.ly/4Smp8",40002000,nan
a/c XXXXXXXXXXXX8571 debited Rs. 1300.00 2/28/2022 10:12:26 PM GOPINATH . info :P2A/205916770412 -KVB,8571,nan
01/5/2022 18:35 Avail Bal A/c xxx289: Rs. 47.48 CR -SBI,0152022,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-05-07 09.39.19. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,093919,nan
"YCMOU: Dear Applicant, your User Name is: D20EJ0514480 and OTP for mobile verification is: 359730. Kindly complete your application.",nan,359730
"Out for Pickup: KUBRA KB-2028 Cordless... with tracking ID FMPR0276874629 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 07529054000, PIN 235). Keep the product ready with all accessories and tags for verification.",2028,nan
"Fuel Prices surging but at PETER ENGLAND, we have Fashion Prices to Cool you Down! Visit our Exclusive stores to avail FREE Rs.1000 shopping on purchase of Rs.4999. Valid till 30 Apr & enjoy the Latest Summer Collection! TC.",4999,nan
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4353 is Nine Six Nine Nine. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO @ www.yonosbi.com.-SBI,4353,nan
"<#> Dear Customer, 6186 is your one time password (OTP). Please enter the OTP to proceed. Thank you, Team DealShare. k387IsBaTmn",nan,6186
INR 320 debited A/c 2533 ATM POS/84572793/22:19:18/21032290 Bal 250174.6713-04-2022 22:19:21. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
"You have added today at 10:07 PM a new beneficiary to your KVB - DLite account. Bene Name: GOPINATH S, Acct : XXXX7448, Bene Type : Other bank. It will be activated after 12 hours from the time of addition - Get protected from COVID19- Wear mask. Wash your hands frequently. Maintain social distancing - KVB",1007,nan
Your transaction request to a/c no. XXXXXXXXXXX8517 for amount Rs. 7000.00 has failed due to No of PIN TRIES EXCEEDED (UPI Ref no 212379970683). -Union Bank of India,8517,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-05-07 09.39.28. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,093928,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDFPFSCN3105 Valid till 31 May Rush Now.T&C",3105,nan
"Night Online Sale is LIVE on Big Bazaar Online!
Rs.100 Cashback on Shopping of Rs1000+ 1kg FREE Sugar
Order Online bit.ly/ngt-s
Only till 9am
T&C",1000,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDBG16D23105 Valid till 31 May Rush Now.T&C",1623105,nan
Your transaction request to a/c no. XXXXXXXXXXX0210 for amount Rs. 34850.00 has failed due to INCORRECT UPI PIN (UPI Ref no 211115124615). -Union Bank of India,0210,nan
Ecom Express Executive 08046809000 PIN: 36833 will deliver your Flipkart pre-paid shipment 2823479569 today. Share Code 528987 once package is received,36833,528987
Ecom Express Executive 08046809000 PIN: 36833 deliver Flipkart pre-paid shipment 2823479569 today. Share Code 370248 package received,36833,370248
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-05-07 09.39.50. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,093950,nan
"Out for Pickup: KUBRA KB-2028 Cordless... with tracking ID FMPR0276874629 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 07529054000, PIN 239). Keep the product ready with all accessories and tags for verification.",2028,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-05-07 11.08.25. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,110825,nan
"Dear Member, Sunshine Days of Happiness @CENTRAL ,16-18 Apr

Get Rs.2000/Rs.3000/Rs.5000 Back on Shopping of Rs.5999/Rs.7999/Rs.13999, As Future Pay Cash TnC",1618,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-04-30 08.24.57. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,082457,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-04-01 09.20.55. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,092055,nan
Arriving Today: Srinu order partner 914071153148 PIN 7932. Track opt contactless /zwyJan .Please share delivery code 884410 delivery partner confirmation status. - Shadowfax,7932,884410
"Make heads turn this Wedding Season, with PETER ENGLAND's Premium Collection of Suits & Blazers only at Hanuman Road Shamli Store. Also, Get FREE Rs.2000 shopping on purchase of Rs.6999 Valid till 31March.TC.",6999,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRND1STG4W3004 Valid till Apr 30 Rush Now.T&C",143004,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-04-14 18.16.38. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,181638,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDM7F74F3105 Valid till 31 May Rush Now.T&C",7743105,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRND96IILF3103 Valid till Mar 31 Rush Now.T&C",963103,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDXRBI3U3103 Valid till Mar 31 Rush Now.T&C",33103,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDSPCMGX3103 Valid till Mar 31 Rush Now.T&C",3103,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDXR5WMV3004 Valid till Apr 30 Rush Now.T&C",53004,nan
"Rs.330.00 paid thru A/C XX6534 on 26-2-22 11:12:47 to MUPPINA DHARMEN, UPI Ref 205748689628. If not done, SMS BLOCKUPI to 9901771222.-Canara Bank",111247,nan
"UPI txn of Rs.100.00 thru A/C XX1525 on 10-3-22 at 16:57:36 to Suraj Kumar failed due to WRONG UPI PIN. If not you, SMS BLOCKUPI to 9901771222-Canara Bank",10000,nan
Your MPIN for CRN xx6058 has been changed succesfully from Kotak Bank Mobile Banking App.,6058,nan
ASTCOM870271. Mi Account verification code valid 5 minutes.,870271,nan
OTP online purchase Rs. 1000.00 PAYTM thru State Bank Debit Card 459113 674752. share anyone.,nan,674752
Dear TERAPALLI JESSIE EVAGELINSCR5061748Welcome Rankguru E-Vidya Digital Curriculum. Android Devices click install App. Browser Version log Sign use child admission no. OTP. Sri Chaitanya School.,5061748,nan
"Dear 7973XXXX59, WIN upto Rs 25 Lakhs! Spin the Jackpot & Win a Bullet Bike, Sachin's Signed Bat & much more only on Paytm First Games. m.paytm.me/fjk T&C",797359,nan
Dear Customer verification ID 63218788. Pl pass number Br. Staff complete registration. MUTHOOT FINANCE LTD.,63218788,nan
BOI UPI - Your change UPI-PIN for XXXXXXXXXXX0121 has failed due to INVALID POLICIES FOR UPI-PIN. Try another UPI-PIN which is not used before.,0121,nan
818034 winners Rs 12L cashback month turn winner Use Finserv MARKETS UPI win cashback rewards weekly,818034,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDFUE5WJ3004 Valid till Apr 30 Rush Now.T&C",53004,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDF5BPIU3105 Valid till 31 May Rush Now.T&C",53105,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDA7TSR53103 Valid till Mar 31 Rush Now.T&C",753103,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDY66NLH3004 Valid till Apr 30 Rush Now.T&C",663004,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDAGSDQU3105 Valid till 31 May Rush Now.T&C",3105,nan
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/4mUio5 CCARDD",5000,nan
"Dear Customer,TRENDS SPECIAL OFFER! Earn 7X ROne Loyalty points on shopping of Rs.1999. Get 10X points on shopping of Rs2999. Valid Till May 31. T&C",2999,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-03-22 22.49.59. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,224959,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDVVA8CJ3105 Valid till 31 May Rush Now.T&C",83105,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-03-28 12.11.01. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,121101,nan
"Dear 63065557XX,
Open Axis ASAP Savings/Cashback Account.
Get up to 15 %* cashback on Flipkart & Amazon shopping.
Click http://p2x.in/LYEwd9 TIS",63065557,nan
"UPI PIN is set for your Paytm Payments Bank a/c 91XXXXXXXX36. If you have not initiated this request, contact us on 01204456456 immediately :PPBL",9136,nan
"Dear Customer,
1IndiaFamilyMart brings FRESH SUMMER OFFER!
Free Shopping of Rs.1000on  Shopping od Rs.1000
Offer valid for 7 days only.
T&C Apply",1000,nan
Ecom Express Executive 08046809000 PIN: 36833 deliver Flipkart pre-paid shipment 2823479569 today. Share Code 976300 package received,36833,976300
"Dear 63805692XX,
Open Axis ASAP Savings/Cashback Account.
Get up to 15 %* cashback on Flipkart & Amazon shopping.
Click http://p2x.in/APENgZ TIS",63805692,nan
"Dear SBI Customer, transaction dated 02-Feb-22 16:55:44 through card ending 4737 has been declined due to Do PIN change.",0222,nan
OTP 475683.Ref.ID-67115886Dated 08/11/2020 08:55. DISCLOSE OTP ANYONE MEANS. UPI transaction use,0855,475683
otp for IDBI Bank Card PIN generation is 823324 and Req ID: 47381. otp is Valid till 16/04/22 14:33:50. Don't disclose otp to anyone. Call 1800226999 if not requested by you,47381,823324
"Hi Sp davawala,

Over 20,000+ customers in 18+ cities have trusted SellRight by Spinny to sell their cars.

And You're just a step away from getting the best price for your 2018 Maruti Suzuki Eeco.


Wait no more!


Book a Free doorstep evaluation today. Click Here weurl.co/ikTbIN Or Call 727 727 7275.",2018,nan
"Weekend  Dhamaka at V2 Retail!! Buy Rs. 999/- & get Chance to win T.V, Freeze & Washing Machine. Get  Rs.1000  shopping free on bill of Rs 1999 & above, Get worth Rs 5000 Duffle bag free on bill of Rs 4999 & above.T&C*",1000,nan
ICICI Bank Acct XX224 debited for Rs 180.00 on 27-Nov-21; BHUPINDER KUMAR S O SANT  credited. UPI:133181398881. Call 18002662 for dispute. SMS BLOCK 224 to 9215676766.,2721,nan
"<#> Dear Customer, 0696 is your one time password (OTP). Please enter the OTP to proceed. Thank you, Team DealShare. k387IsBaTmn",nan,0696
Rs.1567.00 Credited SB-xxx3548 AcBal:420994.00 CLRBal: 1644.00 NEFT-SCBL- GOBICHETTIPALAYAM 04-05-2022 16:19:05.IOB.,156700,nan
Arriving Today: Srinu order partner 914067820390 PIN 6292. Track opt contactless //track/D813EABEA027896BCA6A8258E27B5D15/Fwd/ .Please share delivery code 260739 delivery partner confirmation status. - Shadowfax,6292,260739
Arriving Today: Srinu order partner 914071153148 PIN 5985. Track opt contactless /zwyJan .Please share delivery code 690277 delivery partner confirmation status. - Shadowfax,5985,690277
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/tuBSJ9 CCARDD",5000,nan
"Dear SBI Customer, transaction dated 14-Feb-22 16:52:02 through card ending 4737 has been declined due to Do PIN change.",1422,nan
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4737 is Nine Five One Five. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO @ www.yonosbi.com.-SBI,4737,nan
Arriving Today: Srinu order partner 914067820390 PIN 9165. Track opt contactless //track/23C134956D261D883E619E043E2A0CBA/Fwd/ .Please share delivery code 600549 delivery partner confirmation status. - Shadowfax,9165,600549
Arriving Today: Srinu order partner 914067820390 PIN 9165. Track opt contactless //track/23C134956D261D883E619E043E2A0CBA/Fwd/ .Please share delivery code 971248 delivery partner confirmation status. - Shadowfax,9165,971248
"Dear SBI Customer, transaction dated 29-Apr-22 15:12:27 through card ending 8981 has been declined due to INCORRECT PIN.",2922,nan
900330 rupalu gurnchi nanu andukara nanu tocher chestanavu monday isthanu anthavarku naku phone cheyaku,900330,nan
Arriving Today: Srinu order partner 917314821043 PIN 6183. Track opt contactless //track/7A5BBC08E18BE3E2E14A4D8C055A5E7D/Fwd/ .Please share delivery code 6410 delivery partner confirmation status. - Shadowfax,6183,6410
"Dear SBI Customer, transaction dated 01-Feb-22 10:44:54 through card ending 4737 has been declined due to INCORRECT PIN.",0122,nan
"Dear SBI Customer, transaction dated 17-Oct-21 11:28:38 through card ending 4388 has been declined due to Do PIN change.",1721,nan
OTP 554672.Ref.ID-67115886Dated 08/11/2020 08:55. DISCLOSE OTP ANYONE MEANS. UPI transaction use,0855,554672
"Dear SBI Customer, transaction dated 29-Apr-22 19:34:56 through card ending 8981 has been declined due to Do PIN change.",2922,nan
- Never share OTP. OTP link Paytm Account Vodafone Idea Ltd: 638426. Report -,nan,638426
Dear Delivery Partner FE1276338 confirmation OTP selecting New year special rate card 1532139 Please share OTP anyone. -ZOMATO,1276338,1532139
Arriving Today: Srinu order partner 914071153148 PIN 7115. Track opt contactless //track/1E630401F76857C3224A30DF48623219/Fwd/ .Please share delivery code 504358 delivery partner confirmation status. - Shadowfax,7115,504358
Arriving Today: Srinu order partner 917314821043 PIN 6183. Track opt contactless //track/7A5BBC08E18BE3E2E14A4D8C055A5E7D/Fwd/ .Please share delivery code 736143 delivery partner confirmation status. - Shadowfax,6183,736143
Arriving Today: Srinu order partner 914071153148 PIN 7115. Track opt contactless //track/1E630401F76857C3224A30DF48623219/Fwd/ .Please share delivery code 942750 delivery partner confirmation status. - Shadowfax,7115,942750
Arriving Today: Srinu order partner 917314821043 PIN 6183. Track opt contactless //track/7A5BBC08E18BE3E2E14A4D8C055A5E7D/Fwd/ .Please share delivery code 112989 delivery partner confirmation status. - Shadowfax,6183,112989
Arriving Today: Your Srinu order with partner 917314821043 PIN 6183. Track and opt for contactless delivery:https://tracker.shadowfax.in/#/track/7A5BBC08E18BE3E2E14A4D8C055A5E7D/Fwd/ .Please share the delivery code 6410 with the delivery partner for confirmation on status. - Shadowfax,6183,6410
"Dear SBI Customer, transaction dated 19-Mar-22 15:47:09 through card ending 4254 has been declined due to INCORRECT PIN.",1922,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-05-07 09.40.02. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,094002,nan
"Dear SBI Customer, transaction dated 12-Dec-21 02:59:06 through card ending 2063 has been declined due to INCORRECT PIN.",1221,nan
"Dear SBI Customer, transaction dated 12-Dec-21 03:00:48 through card ending 2063 has been declined due to INCORRECT PIN.",1221,nan
Arriving Today: Srinu order partner 914071153148 PIN 7115. Track opt contactless //track/1E630401F76857C3224A30DF48623219/Fwd/ .Please share delivery code 4662 delivery partner confirmation status. - Shadowfax,7115,4662
"Out for Pickup: KUBRA KB-2028 Cordless... with tracking ID FMPR0276874629 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 07529054000, PIN 252). Keep the product ready with all accessories and tags for verification.",2028,nan
"Dear Customer, you have received Rs.203.00 from VIPIN KUMAR (vipinkumar3720@okaxis) credited to your a/c XXXXXXXX0828. UPI Txn Ref ID: 212640700801. JK BANK",20300,nan
"Dear SBI Customer, transaction dated 19-Mar-22 15:47:26 through card ending 4254 has been declined due to INCORRECT PIN.",1922,nan
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 383199 2.5CR Entry Fees - Win -,63065557,nan
"Dear SBI Customer, transaction dated 29-Apr-22 15:11:15 through card ending 8981 has been declined due to INCORRECT PIN.",2922,nan
"Your wallet balance is Rs.0.00. Welcome to Airtel Money. Use for recharges, bills, shopping and more. Monthly loading and spending limit is Rs.10,000 for all wallets by Airtel Payments Bank.",10000,nan
