Message,Extracted,Expected
Use 413-433 to change your password securely.,,413433
Bank alert: Use 272-492 to authorize your transaction.,,272492
Bank alert: Use 225-925 to authorize your transaction.,,225925
Use 263-117 as your one-time password (OTP) to proceed.,,263117
Your secret code is 346-317. Please do not disclose.,,346317
WhatsApp code: 507-829. Do not share this code with anyone.,,507829
Your WhatsApp verification code is 605-997. Keep it private.,,605997
"Out for Delivery: ArrowMax GYM GLOVES WR... with tracking ID FMPC1776241928 from flipkart.com, will be delivered today by an EKART Wish Master (call 09657882288, PIN 183). Please check with the Wishmaster if you can pay using SMS payment link. To know about safety measures taken to ensure a safe delivery of your order, click here: http://ekrt.in/j6Rf8ruuuN .",,nan
"BOI UPI - Dear Customer, You have entered Invalid/Incorrect UPI PIN. Please try again or reset your UPI PIN (UPI Ref no 203355794792).",,nan
Account recovery code: 743-148. Keep it safe.,,743148
Verification alert: 649-424 is your authentication code.,,649424
2 negative accounts stopping credit score improving Act become eligible top loans /2iGQ4S CreditMantri,,nan
1 StepInstant Payment Cashify device get Best Price Doorstep. Sell /WhhMPq,,nan
Purchase on your Debit Card on 4:54PM for Rs.2749.05 was declined due to wrong ATM PIN entry. Please try again using correct PIN. Forgot PIN? Reset your PIN easily using Mobile Banking or NetBanking . Visit bit.ly/generatePIN to know more.,2749,nan
"Happy Birthday! Vi wishes you fun and happiness on this special day! Vi now OPEN on WhatsApp! Our virtual assistant ViC will assist you in a jiffy! Click https://wa.me/919654297000?text=Hi and say Hi to chat about anything from Caller Tunes, Payments, Data & much more!",,nan
ARRIVING TODAY: Delivery Agent 912241498647 bring order 1 Kook N Keech Marve... today. Use Pin 8485861106 prompted. His/her body temp. recorded 3:29 PM 95F. Pay Rs. 279.00 time delivery. ensure minimum contact delivery encourage UPI Card payment. delivery agent ensuring highest safety standards stay safe home. - Team Myntra.,,nan
Claim 100 Welcome Bonus first 3 Deposits win big. Use codes: FIRST100 SECOND100 THIRD100. Deposit Now: -Classicrummy,,nan
AMOL shop pay bills 0 interest Amazon shopping loan CASHe app Click TC - CASHe,,nan
Use 161-543 as your one-time password (OTP) to proceed.,,161543
weekly knowledge dump: Never share OTP strangers open links sent unknown numbers email IDs. importantly dont grant remote access screens via AnyDesk TeamViewer etc. - slice,,nan
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 25000000 2.5 CR Entry Fees - Win -,25000000,nan
AmazonPay QR pe payment lein aur payein offers har dinKabhi cashbackshopping offer bill pay offer aur bahut kuch.Click GigInd,,nan
Dear Customer request received registering Jio Payments Bank account. share OTP avoid financial loss. Call 1800 891 9999,1800,nan
Dear TERAPALLI JESSIE EVAGELINSCR5061748Welcome Rankguru E-Vidya Digital Curriculum. Android Devices click install App. Browser Version log Sign use child admission no. OTP. Sri Chaitanya School.,,nan
Cant decide faves Get em Swiggy Use code FREEDISH. Get lowest priced item free. Order now:,,nan
Dear Sandeep successfully vaccinated 2nd Dose COVAXIN 15-02-2022 03:25 PM. may download vaccination Certificate - - CoWIN,2022,nan
cant stop thinking Use code WELCOMEBACK Swiggy 60 addn. cashback Paytm. Order now:,,nan
Cant step need medicines Get home delivery avail FLAT 20 orders. Use code: PHARMA20. Order Apollo247,,nan
Approve automatic payment Razorpay. Enter UPI PIN complete setup. Details: :PPBL,,nan
Dear Sandeep Congratulations successfully completed schedule doses COVID-19 vaccine. download certificate - - CoWIN,,nan
Dear Ratan Giri Congratulations successfully completed schedule doses COVID-19 vaccine. download certificate - - CoWIN,,nan
Dear Ratan Giri successfully vaccinated 2nd Dose COVAXIN 14-02-2022 02:07 PM. may download vaccination Certificate - - CoWIN,2022,nan
Otp send kriyo,,nan
"Dear Customer, never share UPI PIN/OTP/Debit Card CVV with others and never open unknown links to avoid unauthorized transactions from your account -CBoI",,nan
Dear Senthilkumar successfully vaccinated 1st Dose COVISHIELD 05-01-2022 11:26 AM. may download vaccination Certificate - - CoWIN,2022,nan
Buy 1 Get 1 Winterwear Van Heusen Refresh wardrobe warm cozy jackets sweatshirts sweaters. Use code BOGO22. shop /bw0g0YXDN TC,,nan
Calling Netmeds Newcomers Use code HELLO100 get flat 25 100 cashback. MOV. Valid new users. TCA.,,nan
80 ZERO SHIPPING FEES Latest Fashion 499 Home Decor Cookware... Shop Flipkarts Big Billion Days now:,,nan
- Pallavi 21y Jabalpur - Juli 22y Begusarai Matches today. Click view profiles - Sangam,,nan
otp for online purchase thru State Bank Debit Card 6074*****31 is 792901. Do not share this with anyone,6074,792901
Slot Booking/Cancellation for Application: 662328,662328,nan
OTP for Online Transactions on your Indian Bank Debit Card 4988 is JDS-159337.This is valid for the next 5 min.Dt 07-04-22 12.17,4988,159337
"Dear Customer, otp to approve transaction of Rs. 231.79 from your A/c No. ending 6618 to yatraonline pvt ltd%C2%A0 is 85575616. Do not share with anyone. -SBI",6618,85575616
OTP online purchase Rs. 1000.00 PAYTM thru State Bank Debit Card 459113 864126. share anyone.,1000,864126
"Ecom Express Executive 08046809000 PIN 7919 will deliver your ONLINE order 9168725661. Pay Rs 529.0(CASH,UPI,Payment Link). Code to refuse is 719012",7919,719012
otp for Online Transactions on your Indian Bank Debit Card 4988 is FQN-288867.This is valid for the next 5 min.Dt 07-04-22 11.57,4988,288867
OTP for Online Txn INR 352.82 at PAYTM on Indian Bank Debit card ending 4988 is 629806. Valid for 3min. Dt 07-04-2022 11:47:06. Do Not Disclose.,4988,629806
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 246251 2.5 CR Entry Fees - Win -,246251,nan
"Your IDBI Bank Debit card has been dispatched via Speed Post -AWB No:EA514228732IN on [07-04-22 00:00:00 IST], pls contact your IDBI Bank branch if card is not delivered in 14 days. For security reasons, your card is enabled only for Domestic ATM & POS trxns. To enable the card for online(Ecom)/contactless/international transactions, kindly download/update latest version of GO Mobile+ App/ Abhay App. Pls generate Debit Card PIN through ATM/Inet/IVR",,nan
otp for online purchase of Rs. 249.00 at AMAZON thru State Bank Debit Card 5446*****63 is 791679. Do not share this with anyone.,5446,791679
"Out for Delivery: Stefano Rads Classy Sn... with tracking ID FMPC1752290091 from flipkart.com, will be delivered between 09:30AM - 01:30PM today by an EKART Wish Master (call 04067820005, PIN 180). Please check with the Wishmaster if you can pay using SMS payment link. To know about safety measures taken to ensure a safe delivery of your order, click here: http://ekrt.in/2AcDiaNNNN .",,nan
"AmazonPay QR pe payment lein aur payein offers har din!Kabhi cashback,shopping offer, bill pay offer aur bahut kuch.Click https://amz.run/542l GigInd",,nan
Enter 374-305 to confirm your WhatsApp registration.,,374305
"To reset your credentials, enter 739-742.",,739742
"Dear Cardmember, manage your Card account on the go using the IndusMobile app. To download, visit bit.ly/3vukST6  and register your Card ending 9490. Start by setting your Credit Card PIN and enabling your Card for online transactions. You can also SMS ACTE to 5676757 from your registered mobile number to enable Domestic Online Transactions or visit bit.ly/3lfnUFX  to enable instantly - IndusInd Bank",9490,nan
Dear Saroj eligible may avail precaution dose private vaccination center 21-04-2022. Please visit CoWIN,2022,nan
"*DRUMROLLS*

Countdown to the #HottestSaleOfTheYear has begun! Nykaa's HOT PINK SALE starts 22nd Jul! SLASH prices & SAVE BIG. Add to Pink Box NOW 1kx.in/jv1uNp",,nan
"Hi AMOL, get Flipkart shopping loan from Rs. 3,000 to Rs. 60,000 at 0% interest only on the CASHe app! Click smarturl.it/FK21 to apply! T&C* - CASHe",,nan
"Hi Raman , We hope you had a great shopping experience for HMTe HM-2122 Metal Analog... . Please rate us at www.snpdl.in/kzryh0yvt - Snapdeal",2122,nan
"Hi Sp Davawala,
Sell your Car instantly on Spinny. Enjoy Best Price, Instant Payment & Free RC Transfer.

Book a Free doorstep evaluation weurl.co/zkYso2",,nan
G-727-223 is your Google security code.,,727223
Your Balance enquiry for Indian Bank Account has failed due to INVALID UPI-PIN. Kindly enter valid PIN.-Indian Bank,,nan
"Hi Sp Davawala,
Sell your Car instantly on Spinny. Enjoy Best Price, Instant Payment & Free RC Transfer.

Book a Free doorstep evaluation weurl.co/zkYso2",,nan
"Ekart Update: We tried reaching you for shipment FMPC1838489096. Please call delivery executive today on 07314850003, pin 123.",,nan
Alert-Do share Card/PIN/OTP/CVV details anyone.Bank never asks details.Do click unknown links received mobile/email.Union Bank India,,nan
Alert todays Spin Wheel ready RummyTime. Check spin win rewards worth Rs 1000 -,1000,nan
Calling Netmeds Newcomers Use code HELLO100 get flat 25 100 cashback. MOV. Valid new users. TCA.,,nan
Buy 1 Get 1 Winterwear Van Heusen Refresh wardrobe warm cozy jackets sweatshirts sweaters. Use code BOGO22. shop /bw0g0YXDN TC,,nan
Amazing offers believe existed Mega Jaw Dropping Deals Rs.29 . Shop ShopClues /VMZR8 .,,nan
Airtel brings happiness new tower added Chennai enjoy superior data speeds Indias Great Video Experience Airtel.,,nan
80 ZERO SHIPPING FEES Latest Fashion 499 Home Decor Cookware... Shop Flipkarts Big Billion Days now:,,nan
Dear Sunil Kumar successfully vaccinated 1st Dose COVISHIELD 18-12-2021 01:51 PM. may download vaccination Certificate - - CoWIN,2021,nan
Dear Sandeep Congratulations successfully completed schedule doses COVID-19 vaccine. download certificate - - CoWIN,,nan
Dear Customer registration Google Pay started ICICI Bank. report bank. share card details/OTP/CVV anyone.,,nan
Dear Applicant Digital Address Verification required engagement delivery service partner provides services Amazon. Please available current address us initiate address check. Check separate SMS detailed instruction next steps. Check demo video: IDfy,,nan
HDFC Bank: successfully registered UPI payment Google Pay. please report immediately bank. share card details/OTP/ATM PIN anyone.,,nan
cant stop thinking Use code WELCOMEBACK Swiggy 60 addn. cashback Paytm. Order now:,,nan
"Raman, Rs.500 MynCash expires midnight
Shop with Flat Rs.500 Off + Free Shipping
Hurry! LAST DAY of Myntra Diwali Sale
http://smsd.in/bqK6QPNc2",,nan
"Dear Customer, Get Up to 60% Off on Fans & Coolers on  Flipkart Cooling Days! Grab Best Offers on Symphony, Bajaj & more

Shop Now> 

http://fkrt.it/6TPMpiNNNN",,nan
Dear Sunil Kumar successfully vaccinated 2nd Dose COVISHIELD 27-04-2022 10:27 AM. may download vaccination Certificate - - CoWIN,2022,nan
"Dear Candidate Sal 25k to 45k We Are Hiring Data Entry & Typing Work Home work: for Comptr/Lptop/Android Phone Details.Call Suhani 8882326925
HOME BASE EXPERT",,nan
"Enter your UPI PIN on the UPI app pin page only. You do not need to enter your UPI pin for receiving money. Entering UPI pin, means money deducted. NPCI",,nan
"Mani, your Rs.500 MynCash Will Expire @ Midnight!
Combine it with Flat Rs.500 Off @ End Of Reason Sale
Shop with Free Shipping
http://smsd.in/buhHtpvP2",,nan
"Badal, these prices are crazy!
Shop casual wear starting @ Rs.199
Free Shipping today | Last day of Myntra Diwali Sale
http://smsd.in/brJpC4K3C",,nan
"BOI UPI - Dear Customer, you have inititated the PIN set with the Yes Bank Ltd app. If it is not you kindly contact your bank on helpline no. 02240919191 immediately",,nan
"BOI UPI - Dear Customer, you have inititated the PIN set with the PhonePe Axis app. If it is not you kindly contact your bank on helpline no. 02240919191 immediately",,nan
"Your Rs.500 MynCash expires @ midnight
Combine it with Flat Rs.500 Off + Free Shipping on your style faves
Shop @ Myntra Diwali Sale
http://smsd.in/brzbzhyGa",,nan
"Hi there!, Use Code PONGAL on your KreditBee Online Purchase Loan & pay Rs.0 on Processing Fees.Enjoy Shopping now on Amazon,Flipkart bit.ly/kbecom",,nan
BOI UPI - You have successfully set the UPI PIN with the BHIM BOI UPI app. If it is not you kindly contact your bank on helpline no. 02240919191 immediately,,nan
Dear Swati Congratulations successfully completed schedule doses COVID-19 vaccine. download certificate - - CoWIN,,nan
Cant step need medicines Get home delivery avail FLAT 20 orders. Use code: PHARMA20. Order Apollo247,,nan
Dear Paras Congratulations successfully completed schedule doses COVID-19 vaccine. download certificate - - CoWIN,,nan
code GROU Apps upgraded 010442107070028.,,nan
Claim gift 11:59 PM today Use code UNBOX6 take 1 year Unacademy subscription get 6-month extension,,nan
Claim 100 Welcome Bonus first 3 Deposits win big. Use codes: FIRST100 SECOND100 THIRD100. Deposit Now: -Classicrummy,,nan
"Happy Birthday! Vi wishes you fun and happiness on this special day! Vi now OPEN on WhatsApp! Our virtual assistant ViC will assist you in a jiffy! Click https://wa.me/919654297000?text=Hi and say Hi to chat about anything from Caller Tunes, Payments, Data & much more!",,nan
Title UNIVSM Ticket QP-TPRUM3278 OTP phone valid 5 minutes UNIVSM Mail MDS,,nan
Mobile Banking Registration started. initiated report immediately Bank Helpline 1800-4250-018. Never share OTP/Card/Exp/CVV details anyone - Canara Bank.,1800,nan
Purchase on your Debit Card on 4:54PM for Rs.2749.05 was declined due to wrong ATM PIN entry. Please try again using correct PIN. Forgot PIN? Reset your PIN easily using Mobile Banking or NetBanking . Visit bit.ly/generatePIN to know more.,2749,nan
- Pallavi 21y Jabalpur - Juli 22y Begusarai Matches today. Click view profiles - Sangam,,nan
Dear Customer never share Card number Expiry date CVV PIN OTP Password anyone. misused. Bank never ask details -Karnataka Bank,,nan
"HDFC Bank: You have successfully set the UPI Pin for your HDFC Bank A/c No.  XXXXXX8679. If not you, kindly report on 18002586161.",,nan
1 StepInstant Payment Cashify device get Best Price Doorstep. Sell /1gUREa,,nan
added today 10:07 PM new beneficiary KVB - DLite account. Bene Name: GOPINATH Acct : XXXX7448 Bene Type : bank. activated 12 hours time addition - Get protected COVID19- Wear mask. Wash hands frequently. Maintain social distancing - KVB,,nan
1 StepInstant Payment Cashify device get Best Price Doorstep. Sell /WhhMPq,,nan
2 negative accounts stopping credit score improving Act become eligible top loans /2iGQ4S CreditMantri,,nan
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4737 is Three Four Four Eight. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO ! www.yonosbi.com.-SBI,4737,nan
"FREE SHOPPING @ www.mycentral.in

Shop for Rs.500 & Get Rs.500 Back, Also Rs.800 Back on Spend of Rs.800. TnC bit.ly/3mdSgKC

Click to Shop - www.mycentral.in",,nan
Hey Thohid dropped remind keep eye official slice accounts. Pro Tip: Look blue tick. verified. Remember slice employees never ask OTP personal information. - slice,,nan
CoinList verification link,,nan
Thank showing interest Jio Services. team contact 2 working hours. SHARE delivery code OTP anyone call. Jio ask password OTP codes call. 6 digit Delivery code shared doorstep delivery successful activation delivery person.,,nan
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 25000000 2.5CR Entry Fees - Win -,25000000,nan
OTP for Online Transactions: Indian Bank Debit Card 334545 993746. Valid for next 5 min.,334545,993746
Hi 63529880XX RPL 11 Finale Junglee Rummy Prize Pool: 25000000 2.5 CR Entry Fees - Win -,25000000,nan
Use 212-261 as your one-time password (OTP) to proceed.,,212261
Account recovery code: 939-314. Keep it safe.,,939314
Dear Sucha Singh successfully vaccinated 1st Dose COVISHIELD 10-05-2021 01:13 PM. may download vaccination Certificate - - CoWIN,2021,nan
2 negative accounts stopping credit score improving Act become eligible top loans /1q120G CreditMantri,,nan
"CMR Akshaya Tritiya Gold Offer, Up to 50% Off On Gold V.A,No Making,No V.A on Silver, lowest Gold Rate Only at CMR Shopping Mall, Nizampet. PH: 040 23898880",23898880,nan
"LAST 3 DAYS to Get Rs.4000/2000 FREE Shopping on spend of Rs.6999/3999

Extra 10% OFF on RuPay Cards. CENTRAL Celebrates Festival of colors. TnC bit.ly/4Smp8",4000,nan
"Dear Customer, Your registration for UPI App has started. If it is not initiated by you, report immediately to bank. Never share confidential details like card number/expiry date/CVV/OTP/PIN to anyone. Bank will never ask you such details over phone or SMS - Bank of Baroda",,nan
"Raman, first time shopping @ Women's Week?
Get Rs.333 Off + Free Shipping on the best styles
Min. Spend: Rs.1499 | Shop now
http://smsd.in/btJUOKGfS",1499,nan
"Raman, Rs.500 MynCash expires @ midnight
Also, get Flat Rs.400 Off + Free Shipping
Shop @ Women's Week today
http://smsd.in/btHYKzTh4",,nan
"UPI PIN is used for authorization of a payment. Money will always be deducted if you enter UPI PIN, it is to be entered only on the App's UPI Pin page. -NPCI",,nan
Citykart mein apki shopping hogi ab aur bhi Dhamakedaar! Paaye FREE 500 Ki Shopping Rs.500 ki kharid pe use: 04072C9HJY3 mqml.co/2WX - CityKart T&C* -CITYKART,,nan
"Dear Customer, Thank you for shopping at More Megastore Hosur Road. Please click here tellus.moreretail.in/?u=jtOf and share your shopping experience.",,nan
"Dear Partner,Cash prizes that will make your dil go ""Jumping Japang""
Refer a friend to Shadowfax and earn Rs 1000/- once he completes 50 orders. Also, earn Rs. 1000/- extra after he completes 200 orders. More referrals, most earnings! in.shadowfax.https://u1.mnge.co/MXx8XP4",1000,nan
a/c XXXXXXXXXXXX8571 debited Rs. 1300.00 2/28/2022 10:12:26 PM GOPINATH . info :P2A/205916770412 -KVB,1300,nan
Registration UPI app started ICICI Bank. please report bank. share card details/OTP/CVV anyone.,,nan
Dear Vimla Mishra successfully vaccinated 1st Dose COVISHIELD 18-05-2021 02:06 PM. may download vaccination Certificate - - CoWIN,2021,nan
Dear Swati successfully vaccinated 2nd Dose COVISHIELD 09-02-2022 07:49 PM. may download vaccination Certificate - - CoWIN,2022,nan
"Raman, Rs.500 MynCash expires @ midnight
Combine it with Extra Rs.500 Off @ Myntra Diwali Sale
Free Shipping on 1st buy
http://smsd.in/bq0DzmWQQ",,nan
Dear Shivani successfully vaccinated 1st Dose CORBEVAX 06-05-2022 03:18 PM. may download vaccination Certificate - - CoWIN,2022,nan
"Hi there!, Use Code PONGAL on your KreditBee Online Purchase Loan & pay Rs.0  on Processing Fees.Enjoy Shopping now on Amazon,Flipkart bit.ly/kbecom",,nan
Dear Applicant one step away deliver firm provides services Amazon. Address verification mandatory successful onboarding. Get started copying pasting link chrome browser: residential address. Link valid 9AM-9PM issue Contact 08069306138 9AM-7PM IDfy,,nan
"You have Laptop/Computer/Smart Phone,Our Company is Providing Work From Home Typing Job, Salary up-to Rs.30k- PM, Details Call/ WhatsApp: Karan- 7838058669",,nan
01/5/2022 18:35 Avail Bal A/c xxx289: Rs. 47.48 CR -SBI,2022,nan
1 negative accounts stopping credit score improving Act become eligible top loans /2iGLIX CreditMantri,,nan
2 negative accounts stopping credit score improving Act become eligible top loans /219EIO CreditMantri,,nan
9-5 job keeping away trading Upstox schedule orders market hours. brokerage credit worth Rs. 500. Start trading make it: Upstox.,,nan
"Thanks for shopping with us, here is your bill copy https://drive.google.com/file/d/1r_zC66aW9gFSoJF8B1t8zinrlBVZgcQe/view?usp=sharing. Subscribe now to the India's youngest travel magazine for FREE https://tinyurl.com/EBTBFree",,nan
Your temporary access code is 809-513. Do not share.,,809513
"Rs.500 MynCash is waiting for you, Mani
Also, get Flat Rs.400 Off + Free Shipping @ Myntra Birthday Sale
Shop your faves now!
http://smsd.in/bxMZj5Hde",,nan
"Do not download apps like Anydesk, QuickSupport, etc. as it may compromise your phone, OTP, PIN, Password leading to fraud transactions-ICICI Bank.",,nan
Your temporary access code is 600-114. Do not share.,,600114
Your WhatsApp login OTP: 332-400. This code expires in 5 minutes.,,332400
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-05-07 09.39.19. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,2022,nan
"Kulwinder, everyone's favourite offer is back!
Buy 1, Get 2 FREE | Only on Myntra
Free Shipping @ Glow Up Sale
http://smsd.in/b4duGgvBk",,nan
"Out for Pickup: KUBRA KB-2028 Cordless... with tracking ID FMPR0276874629 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 07529054000, PIN 235). Keep the product ready with all accessories and tags for verification.",2028,nan
"Fuel Prices surging but at PETER ENGLAND, we have Fashion Prices to Cool you Down! Visit our Exclusive stores to avail FREE Rs.1000 shopping on purchase of Rs.4999. Valid till 30 Apr & enjoy the Latest Summer Collection! TC.",1000,nan
"Dear Partner,Cash prizes that will make your dil go ""Jumping Japang""
Refer a friend to Shadowfax and earn Rs 1000/- once he completes 50 orders. Also, earn Rs. 1000/- extra after he completes 200 orders. More referrals, most earnings! in.shadowfax.https://u1.mnge.co/nVQjlwY",1000,nan
Mobile banking OTP: 766-911. Complete your login.,,766911
Dear SANDRON Thank you for shopping at Apollo Pharmacy. Please click on the link to answer a few questions to help us improve our services  https://tinyurl.com/4a533m6u APLPHR,,nan
WhatsApp security alert: 876-918 is your login code.,,876918
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4353 is Nine Six Nine Nine. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO @ www.yonosbi.com.-SBI,4353,nan
"PSB UPI - Dear Customer, You have entered Invalid/Incorrect UPI PIN. Please try again or reset your UPI PIN (UPI Ref no 200275269119)-Punjab&Sind Bank",,nan
Use 310-231 to verify your WhatsApp account.,,310231
"Dear Partner,Cash prizes that will make your dil go ""Jumping Japang""
Refer a friend to Shadowfax and earn Rs 1000/- once he completes 50 orders. Also, earn Rs. 1000/- extra after he completes 200 orders. More referrals, most earnings! in.shadowfax.https://u1.mnge.co/Dry1517",1000,nan
INR 320 debited A/c 2533 ATM POS/84572793/22:19:18/21032290 Bal 250174.6713-04-2022 22:19:21. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
"You have added today at 10:07 PM a new beneficiary to your KVB - DLite account. Bene Name: GOPINATH S, Acct : XXXX7448, Bene Type : Other bank. It will be activated after 12 hours from the time of addition - Get protected from COVID19- Wear mask. Wash your hands frequently. Maintain social distancing - KVB",,nan
"Dear Customer, You have successfully set UPI PIN with/on UPI app. If it is not initiated by you, please report immediately to your bank helpline no 18004198300 to avoid any financial loss",,nan
FREE 30 days of Airtel Postpaid + Rs 500 cashback + 1 year FREE subscription of Amazon Prime & Disney+Hotstar with Airtel Black. Upgrade to postpaid to avail the offer. Click https://i.airtel.in/blackPPInt,,nan
Your transaction request to a/c no. XXXXXXXXXXX8517 for amount Rs. 7000.00 has failed due to No of PIN TRIES EXCEEDED (UPI Ref no 212379970683). -Union Bank of India,7000,nan
"Badal, this offer is only on Myntra!
Buy 1 & get an extra item @ just Rs.49
Free Shipping @ Clearance Sale http://1kx.in/4FK0xe",,nan
Your secret code is 374-582. Please do not disclose.,,374582
"à¨à¨²à¨°à¨! à¨§à©à¨à¨¾à¨§à©à© à¨µà¨¾à¨²à©à¨à¨ à¨à¨¾à¨²à¨¾à¨, à¨¸à©à¨¶à¨² à¨®à©à¨¡à¨¿à¨ à¨ªà©à¨¸à¨ à¨à¨¾à¨ Whatsapp à¨®à©à¨¸à¨ à¨¤à©à¨ à¨¸à¨¾à¨µà¨§à¨¾à¨¨ à¨°à¨¹à© à¨à© KYC à¨®à©°à¨à¨¦à© à¨¹à¨¨, à¨¤à©à¨¹à¨«à¨¼à© à¨à¨¾à¨ à¨¨à¨à¨¦à© à¨¦à¨¾ à¨¦à¨¾à¨à¨µà¨¾ à¨à¨°à¨¦à© à¨¹à¨¨à¥¤ à¨à¨ªà¨£à¨¾ OTP à¨à¨¦à© à¨¸à¨¾à¨à¨à¨¾ à¨¨à¨¾ à¨à¨°à© à¨à¨¤à© à¨¨à¨¾ à¨¹à© à¨à¨à¨¿à¨¹à© à¨²à¨¿à©°à¨à¨¾à¨ à¨¤à© à¨à¨²à¨¿à©±à¨ à¨à¨°à©à¥¤",,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-05-07 09.39.28. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,2022,nan
"Hi Hari, Welcome to JioMart, a new world of grocery shopping.Your login ID is 6374344490
 Team JioMart",,nan
Use 214-640 to access your WhatsApp account securely.,,214640
BOI -  Txn on Debit card X4550 for Rs.500 on 08-04-2022 at ATM DIGHORI NAKA NAGPUR MHIN is declined due to incorrect PIN.,2022,nan
Thanks choosing BSNL. BSNL 8300359537 CAF BD74223879 ready Tele-verification. Dial 1507 BSNL number use PIN 309347 Tele-Verification.,1507,309347
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDFPFSCN3105 Valid till 31 May Rush Now.T&C",,nan
"Mani, is it your first time shopping on Myntra?
Get Flat Rs.222 on Min. Spend of Rs.999
Free Shipping @ Not Foolin' Around Sale
http://smsd.in/b19F1Bo7e",,nan
Account recovery code: 461-368. Keep it safe.,,461368
"BOI UPI - Dear Customer, Your request to set UPI PIN on UPI app has failed. Do not share your Debit card details/OTP/Expiry date number to avoid any financial loss. If it is not initiated by you, please report immediately to your bank helpline no.02240919191 to avoid any financial loss.",,nan
"Night Online Sale is LIVE on Big Bazaar Online!
Rs.100 Cashback on Shopping of Rs1000+ 1kg FREE Sugar
Order Online bit.ly/ngt-s
Only till 9am
T&C",,nan
"Raman, Rs.500 MynCash expires midnight
Place your 1st order & get Flat Rs.500 Off + Free Shipping too
Shop @ Myntra Diwali Sale
http://smsd.in/bqGhXTqDW",,nan
Your secret code is 597-801. Please do not disclose.,,597801
WhatsApp: Your secret verification code is 112-260.,,112260
"Hey! You are just 1 step away from Bajaj Finserv Insta EMI Card. Click 
http://m.BajFin.in/GicPRC-I
 to complete your journey & enjoy No Cost EMI shopping",,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDBG16D23105 Valid till 31 May Rush Now.T&C",,nan
FREE 30 days of Airtel Postpaid + 1 year FREE subscription of Amazon Prime & Disney+Hotstar with Airtel Black. Upgrade to postpaid to avail the offer. Click i.airtel.in/blackPPInt,,nan
"Thanks for showing interest with Home Base Typing Job, U Can Join and Earn Rs- 18,000 to 30,000 Per Month, For More Details Call or Whats App: Richa- 8510926359",,nan
Use 959-484 to change your password securely.,,959484
WhatsApp account registered new device share code anyone WhatsApp code: 515-026 4sgLq1p5sV6,,515026
"Mani, Rs.500 MynCash expires @ midnight
Combine it with Flat Rs.400 Off + Free Shipping
Last day of Right To Fashion Sale
http://smsd.in/bwt1h3CPi",,nan
"Double bonus, double fun, double happiness. Enjoy a 200% bonus up to Rs 10,250 on your first add cash on RummyCulture. https://bit.ly/31weGNR",,nan
Rs 500 cashback + 1 year FREE subscription of Amazon Prime & Disney+Hotstar + FREE 30 days of Airtel Postpaid with Airtel Black. Upgrade to postpaid to avail the offer. Click i.airtel.in/blackPPInt or call us at 8826655555,,nan
Your WhatsApp login OTP: 979-910. This code expires in 5 minutes.,,979910
Security notice: 149-934 is your code for access.,,149934
"Dear Customer, we tried reaching you for AWB 9168725661 from ONLINE. If you want the parcel, call us now at Ph: 08061914615 PIN: 9168725661 - ECOM EXPRESS",,nan
"Dear Customer, never share your Acc.no./Card no./PIN/Password/OTP with anyone over phone/SMS/email. Bank never asks such info. Change your PIN/PWD periodically.",,nan
Dear Customer we are pleased to inform you that you can now remit Shriramcity EMI CASH at your nearest PayTM agent and get receipt for the full amount instantly. Get nearest PayTM agent details of your area by sending SMS to 9880001234 CASH (Pincode number) or give a Missed call to 04440625636 help you to locate nearest PayTM agent or email to  sms@shriramcity.com - Shriram City,,nan
"Ekart Update: We tried reaching you for shipment FMPR0266200192. Please call delivery executive today on 04440114101, pin 169.",,nan
Your transaction request to a/c no. XXXXXXXXXXX0210 for amount Rs. 34850.00 has failed due to INCORRECT UPI PIN (UPI Ref no 211115124615). -Union Bank of India,34850,nan
"Ekart Update: We tried reaching you for shipment FMPC1863489710. Please call delivery executive today on 04440114101, pin 102.",,nan
"Dear Customer, bring in the valentine with shopping! Get 10% Off on TATA Cliq with Kotak Credit & Debit Cards. Shop now: 2.kmbl.in/XsXrnnhQBVZ T&C apply",,nan
