Message,Extracted,Expected
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-03-14 14.22.16. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,2022,nan
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard r1t.in/7875313460/a",4000,nan
Dear Customer RefNum KBL cardless withdrawal amount 100 985175. Plz dont share anyone fraudster may call get number.-Karnataka Bank,985175,nan
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/XZ9zq0 CCARDD",4000,nan
"Out for Delivery:LOIS CARON LCS-8188 BL... with tracking ID FMPC1761232888, will be delivered today by an EKART Service Partner (call 04440114101, PIN 172). Please pay Rs.329.0 by cash..",8188,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-03-30 13.41.28. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,2022,nan
Thanks choosing BSNL. BSNL 8300359513 CAF BD74222937 ready Tele-verification. Dial 1507 BSNL number use PIN 139646 Tele-Verification.,1507,139646
"Out for Pickup: KUBRA KB-2028 Cordless... with tracking ID FMPR0276874629 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 07529054000, PIN 108). Keep the product ready with all accessories and tags for verification.",2028,nan
"Dear SBI Customer, transaction dated 29-Apr-22 15:19:25 through card ending 8981 has been declined due to PIN TRIES EXCEEDED.",8981,nan
Dear Paras successfully vaccinated 2nd Dose COVAXIN 10-02-2022 12:53 PM. may download vaccination Certificate - - CoWIN,2022,nan
Dear Parbata Parasram Meshram successfully vaccinated 1st Dose COVAXIN 27-12-2021 10:52 AM. may download vaccination Certificate - - CoWIN,2021,nan
"Dear SBI Customer, transaction dated 29-Apr-22 15:23:25 through card ending 8981 has been declined due to PIN TRIES EXCEEDED.",8981,nan
Dear Customer RefNum KBL cardless withdrawal amount 100 433874. Plz dont share anyone fraudster may call get number.-Karnataka Bank,433874,nan
Dear Customer RefNum KBL cardless withdrawal amount 100 379513. Plz dont share anyone fraudster may call get number.-Karnataka Bank,379513,nan
INR 320 debited A/c 2533 ATM POS/84572793/22:19:18/21032290 Bal 692976.6713-04-2022 22:19:21. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
"Mobile Banking Registration started. If not initiated by you, report immediately to Bank Helpline 1800-4250-018. Never share OTP/Card/Exp/CVV details to anyone - Canara Bank.",1800,nan
Card 4254. Your OTP is 0748. A/c ...0981. - CUB.,4254,0748
Card 8132. Rs.43258.24 has been debited. at RUPYZIt. Your OTP is 0481. Total bal:Rs.33761.8.,8132,0481
Card 8132. Your OTP is 0822.,8132,0822
Card 2206. Your OTP is 1337.,2206,1337
Total bal:Rs.40293.76. - Punjab&Sind Bank. Card 8981. Your OTP is 976806.,8981,976806
at Freo Pay. A/c 2483. Total bal:Rs.21320.22. Card 2063. Your OTP is 588141.,2483,588141
Card 4895. Rs.2225.96 has been debited. Your OTP is 0822.,4895,0822
PSB000000000273008 A/c 378052 Credited Rs 191-- MOBILE Cr-IMPS :P2A/918020110872063/GOOGLEINDIADIGITAL CLR BAL 33327.59CR16-07-2021 00:23:58-PunjabSind Bank,378052,nan
Dear Vimla Mishra successfully vaccinated 2nd Dose COVISHIELD 16-08-2021 12:51 PM. may download vaccination Certificate - - CoWIN,2021,nan
"Why RISK stepping out!
To help you easily repay your HDFC Bank GOLD LOAN Loan A/c 73299580 our associate HDB FINANCIAL SERVICES LTD will contact you.
You can also call them at 07966215024
Ignore if paid.
Read Collections & Grievance Redressal Policy: hdfcbk.io/k/DUvfELWoVOf 
Note: We record our customer calls for training & quality check",73299580,nan
Card 2206. Your OTP is 0069. Total bal:Rs.37189.19. at Dhani Pay. Rs.33044.11 has been debited. - Punjab and Sind Bank.,2206,0069
at s Vijaywada. Card 8132. A/c XXXX7448. Your OTP is 1260. Total bal:Rs.33563.11.,8132,1260
735668 winners Rs 12L cashback month turn winner Use Finserv MARKETS UPI win cashback rewards weekly,735668,nan
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/UXokOt CCARDD",4000,nan
"Out for Pickup: KUBRA KB-2028 Cordless... with tracking ID FMPR0276874629 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 07529054000, PIN 248). Keep the product ready with all accessories and tags for verification.",2028,nan
PSB000000000273008 A/c 233886 Credited Rs 191-- MOBILE Cr-IMPS :P2A/918020110872063/GOOGLEINDIADIGITAL CLR BAL 33327.59CR16-07-2021 00:23:58-PunjabSind Bank,233886,nan
INR 320 debited A/c 2533 ATM POS/84572793/22:19:18/21032290 Bal 40596.6713-04-2022 22:19:21. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
INR 130 debited A/c 2533 ATM POS/5P631283/22:57:46/20972294 Bal 382679.1707-04-2022 22:57:46. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
INR 130 debited A/c 2533 ATM POS/5P631283/22:57:46/20972294 Bal 44858.1707-04-2022 22:57:46. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4388 is Eight Five Seven Two. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO ! www.yonosbi.com.-SBI,4388,nan
"Dear Customer, request received for registering your Jio Payments Bank account. Do not share your OTP to avoid any financial loss. Not you? Call 1800 891 9999",1800,nan
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/LBSwJe CCARDD",4000,nan
PSB000000000273008 A/c 2045 Credited Rs 191-- MOBILE Cr-IMPS :P2A/918020110872063/GOOGLEINDIADIGITAL CLR BAL 33327.59CR16-07-2021 00:23:58-PunjabSind Bank,2045,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-05-07 11.08.39. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,2022,nan
Dear Vivek Rathour successfully vaccinated 1st Dose COVAXIN 09-02-2022 03:44 PM. may download vaccination Certificate - - CoWIN,2022,nan
"Dear Customer, Beware of fraudulent messages. Bank never asks for details like Card no./PIN/OTP/CVV. Don't share with anyone. Our customer care numbers are 1800-425-0018, 1800-103-0018, 1800-208-3333, 1800-3011-3333. Use only these numbers to contact us. CANARA BANK",1800,nan
"Dear Customer, you have successfully set the UPI PIN with Paytm Payments  app. In case it was not you, please call ICICI Bank Customer Care on (022 3366 7777).",3366,nan
Shadowfax rider 914461710281 PIN 7119 will deliver your Anarkali order AWB SF206583905443FPL today. Attempt code 8195 Visit https://tracker.shadowfax.in,7119,8195
"Ecom Express Executive 08046809000 PIN 44038 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 965533",44038,965533
"Dear SBI Customer, transaction dated 17-Oct-21 11:27:21 through card ending 4388 has been declined due to Do PIN change.",4388,nan
Thanks choosing BSNL. BSNL 8300359537 CAF BD74223879 ready Tele-verification. Dial 1507 BSNL number use PIN 212629 Tele-Verification.,1507,212629
Jio Number 7386435960 Order Number NO0000H6YOTU ready Tele-verification. Dial 1977 Jio number use PIN 321615 Tele-verification. activate data services dial 18008901977 number.,1977,321615
Thanks for choosing BSNL. Your BSNL No 8300359537 having CAF No BD74223879 is now ready for Tele-verification. Dial 1507 from you BSNL number and use PIN 951500 for Tele-Verification.,1507,951500
Arriving Today: Srinu order partner 914071153148 PIN 5985. Track opt contactless /zwyJan .Please share delivery code 2744 delivery partner confirmation status. - Shadowfax,5985,2744
"Hi Sp davawala,


We're holding on to the FREE DOORSTEP EVALUATION of your Maruti Suzuki Eeco with SellRight by Spinny! Avail of it anytime you like. Just click - weurl.co/lkIZfz


With us, you'll get Top Dollar for your car, Paid Instantly upon pickup, Free RC Transfer and so much more.


For any assistance, reach us at 727 727 7275.


SellRight by Spinny",7275,nan
INR 130 debited A/c 2533 ATM POS/5P631283/22:57:46/20972294 Bal 129685.1707-04-2022 22:57:46. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
Arriving Today: Srinu order partner 914067820390 PIN 6292. Track opt contactless //track/D813EABEA027896BCA6A8258E27B5D15/Fwd/ .Please share delivery code 154497 delivery partner confirmation status. - Shadowfax,6292,154497
Dear 63065557XX Superstar Evening Finale Junglee Rummy Prize Pool: 587672 Entry Fees - Win,587672,nan
5000 rupalu gurnchi nanu andukara nanu tocher chestanavu monday isthanu anthavarku naku phone cheyaku,5000,nan
Shadowfax rider 911726132056 PIN 7429 will deliver your Raghav order AWB SF242927636FPL today. Attempt code 8813 Visit https://tracker.shadowfax.in,7429,8813
Shadowfax rider 914461710281 PIN 5728 will deliver your Anarkali order AWB SF206583905443FPL today. Attempt code 7229 Visit https://tracker.shadowfax.in,5728,7229
Shadowfax rider 914461710281 PIN 2240 will deliver your Anarkali order AWB SF231549291443FPL today. Attempt code 5836 Visit https://tracker.shadowfax.in,2240,5836
Ecom Express Executive 08046809000 PIN: 36833 deliver Flipkart pre-paid shipment 2823479569 today. Share Code 528987 package received,36833,528987
Thanks for choosing BSNL. Your BSNL No 8300359513 having CAF No BD74222937 is now ready for Tele-verification. Dial 1507 from you BSNL number and use PIN 629350 for Tele-Verification.,1507,629350
"Dear Customer, otp to approve transaction of Rs. 207.70 from your A/c No. ending 6618 to IRCTC-RAILWAY TICKET BOOKING is 92571009. Do not share with anyone. -SBI",6618,92571009
"Dear Customer, otp to approve transaction of Rs. 207.70 from your A/c No. ending 6618 to IRCTC-RAILWAY TICKET BOOKING is 54544964. Do not share with anyone. -SBI@",6618,54544964
OTP for Online Txn INR 395.30 at PAYTM on Indian Bank Debit card ending 4988 is 148426. Valid for 3min. Dt 07-04-2022 12:00:41. Do Not Disclose.,4988,148426
otp for Online Txn INR 395.30 at PAYTM on Indian Bank Debit card ending 4988 is 148426. Valid for 3min. Dt 07-04-2022 12:00:41. Do Not Disclose.,4988,148426
Vi AlertYour Unlimited Pack EXPIRING TODAY Recharge /ViRC20 1699:4GB/DUL84D 291391:1.5GB/DUL84D5GB28D 3801:UL3GB/Day48GB84D,1699,nan
"Dear Customer, otp to approve transaction of Rs. 231.79 from your A/c No. ending 6618 to yatraonline pvt ltd%C2%A0 is 85575616. Do not share with anyone. -SBI",6618,85575616
"Dear Customer, otp to approve transaction of Rs. 208.05 from your A/c No. ending 6618 to IRCTC-RAILWAY TICKET BOOKING is 72894032. Do not share with anyone. -SBI",6618,72894032
Hi 63529880XX RPL 11 Finale Junglee Rummy Prize Pool: 285890 2.5 CR Entry Fees - Win -,285890,nan
Slot Booking/Cancellation for Application: 662328,662328,nan
Thank you for shopping at KINS/KLOVE Rs.499 Qty.1Bill No.0004269 Date18-04-2022 For any query contact us at support@kinsfootwear.com,0004269,nan
"Dear SBI Customer, PIN CHANGE was done successfully for the card X8981 at ATM S5NE050949621 on 29-Apr-2022. Transaction Number 201. If not done by you, send BLOCK <last 4 digit of card> to 567676 or call 1800111109 or 09449112211 to block your card. Use SBI ATMs for better security.",2022,nan
Liked your shopping experience? We would love to hear from you about your Lenskart order#1254826913 at https://nps.bz/LENSKART-15291847,15291847,nan
otp for online purchase of Rs. 249.00 at AMAZON thru State Bank Debit Card 5446*****63 is 791679. Do not share this with anyone.,5446,791679
otp for online purchase of Rs. 249.00 at AMAZON thru State Bank Debit Card 5446*****63 is 016130. Do not share this with anyone.,5446,016130
"Hi Raman , We hope you had a great shopping experience for HMTe HM-2122 Metal Analog... . Please rate us at www.snpdl.in/kzryh0yvt - Snapdeal",2122,nan
OTP for Online Transactions on your Indian Bank Debit Card 4988 is JDS-159337.This is valid for the next 5 min.Dt 07-04-22 12.17,4988,159337
4500 winners Rs 12L cashback month turn winner Use Finserv MARKETS UPI win cashback rewards weekly,4500,nan
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4737 is Nine Seven Eight Seven. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO @ www.yonosbi.com.-SBI,4737,nan
"INR 1,500.00 Debited to Ac XXXXXXXXXXX9190 on 19-MAR-2022 10:48:55-ATD:0876849376:T1NH000084010:KARNAILGANJ BAZAR      GONDA        UPIN 10:48:55  Tot Avbl Bal-INR 442.00 on 19-MAR-2022 10:48:55.In case you have not done this transaction, SMS BLKDC <Space><Cust ID> <Space><Last 4 digit of Debit Card number> to 9840909000 from your registered mobile number to block your card. Warm Regards, YES Bank",2022,nan
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/LFooOO CCARDD",4000,nan
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/U2JyV7 CCARDD",4000,nan
"MPIN changed successfully @CANDI on 13-Apr-2022 at 22:02:52. If not you, send SUSPECT to 56161. Helpline 18004250018.-Canara Bank.",2022,nan
Dear Saroj eligible may avail precaution dose private vaccination center 21-04-2022. Please visit CoWIN,2022,nan
"Dear amit thakur, your ticket is successfully booked with zingbus from Bhawani Travels, Hall Gate Cir, Pink Plaza Market, Hathi Gate, Katra Ahluwalia, Amritsar to Indo Canadian Tpt, Sector 54 Mohali Phase 2  Near Furniture Market, Chandigarh 

PNR Number: ZB211027130521
Seat Number: 33
zingbus Departure Time: Oct 27, 2021 8:00 PM
Stop Point Name: Bhawani Travels Hall gate

You can track your zingbus journey by simply clicking: http://z.zingbus.com/A1U",2021,nan
"Dear Cardmember, manage your Card account on the go using the IndusMobile app. To download, visit bit.ly/3vukST6  and register your Card ending 9490. Start by setting your Credit Card PIN and enabling your Card for online transactions. You can also SMS ACTE to 5676757 from your registered mobile number to enable Domestic Online Transactions or visit bit.ly/3lfnUFX  to enable instantly - IndusInd Bank",9490,nan
"Wish you a very happy new year 2022. May the new year bring abundant health, happiness and prosperity.

Stay safe, stay healthy

S Krishnan
MD & CEO
Punjab & Sind Bank",2022,nan
"Your debit card is dispatched to your address on 28/04/2022 via SPEED POST, AWB No. AX371642227IN. Generate Green PIN via BOB ATM/bob World app/Baroda Connect/IVR -Bank of Baroda",2022,nan
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 246251 2.5 CR Entry Fees - Win -,246251,nan
CDSL-TPIN to avail CDSLs e-DIS facility for BO ID ****9312  is - 862605.,9312,862605
907194 rupalu gurnchi nanu andukara nanu tocher chestanavu monday isthanu anthavarku naku phone cheyaku,907194,nan
OTP for online purchase of Rs. 1000.00 at PAYTM thru State Bank Debit Card 4591*****13 is 674752. Do not share this with anyone.,4591,674752
OTP for Online Transactions on your Indian Bank Debit Card 4988 is KQS-548142.This is valid for the next 5 min.Dt 21-04-22 11.38,4988,548142
"Dear Customer, otp to approve transaction of Rs. 207.70 from your A/c No. ending 6618 to IRCTC-RAILWAY TICKET BOOKING is 54544964. Do not share with anyone. -SBI",6618,54544964
otp for online purchase of Rs. 10.06 at inditabPayU thru State Bank Debit Card 5446*****63 is 788254. Do not share this with anyone.,5446,788254
otp for Online Transactions on your Indian Bank Debit Card 4988 is KLI-812707.This is valid for the next 5 min.Dt 07-04-22 11.33,4988,812707
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/LFooOO CCARDD",4000,nan
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/UXokOt CCARDD",4000,nan
735668 winners Rs 12L cashback month turn winner Use Finserv MARKETS UPI win cashback rewards weekly,735668,nan
4500 winners Rs 12L cashback month turn winner Use Finserv MARKETS UPI win cashback rewards weekly,4500,nan
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4737 is Nine Seven Eight Seven. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO @ www.yonosbi.com.-SBI,4737,nan
"INR 1,500.00 Debited to Ac XXXXXXXXXXX9190 on 19-MAR-2022 10:48:55-ATD:0876849376:T1NH000084010:KARNAILGANJ BAZAR      GONDA        UPIN 10:48:55  Tot Avbl Bal-INR 442.00 on 19-MAR-2022 10:48:55.In case you have not done this transaction, SMS BLKDC <Space><Cust ID> <Space><Last 4 digit of Debit Card number> to 9840909000 from your registered mobile number to block your card. Warm Regards, YES Bank",2022,nan
We have received request for setting MPIN for your a/c XX5823 linked to VPA gp209610@okaxis on 2022-05-07 11.09.19. Dispute? call 18004251809-South Indian Bank,2022,nan
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4353 is Nine Six Nine Nine. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO @ www.yonosbi.com.-SBI,4353,nan
"Dear SBI Customer, transaction dated 12-Dec-21 02:59:06 through card ending 2063 has been declined due to INCORRECT PIN.",2063,nan
Dear Pooja Jitendra Shambharkar successfully vaccinated 2nd Dose COVISHIELD 18-11-2021 02:35 PM. may download vaccination Certificate - - CoWIN,2021,nan
Dear Prakash successfully vaccinated 2nd Dose COVISHIELD 25-11-2021 09:51 AM. may download vaccination Certificate - - CoWIN,2021,nan
Dear Pooja Jitendra Shambharkar successfully vaccinated 1st Dose COVISHIELD 04-08-2021 11:19 AM. may download vaccination Certificate - - CoWIN,2021,nan
Dear Parbata Parasram Meshram successfully vaccinated 1st Dose COVAXIN 27-12-2021 10:52 AM. may download vaccination Certificate - - CoWIN,2021,nan
Dear Sunil Kumar successfully vaccinated 1st Dose COVISHIELD 18-12-2021 01:51 PM. may download vaccination Certificate - - CoWIN,2021,nan
OTP for Online Transactions: Indian Bank Debit Card 892452 308771. Valid for next 5 min.,892452,308771
otp for Online Transactions on your Indian Bank Debit Card 4988 is KQS-548142.This is valid for the next 5 min.Dt 21-04-22 11.38,4988,548142
OTP for online purchase of Rs. 1000.00 at PAYTM thru State Bank Debit Card 4591*****13 is 674752. Do not share this with anyone.,4591,674752
CDSL-TPIN to avail CDSLs e-DIS facility for BO ID ****9312  is - 156712.,9312,156712
OTP for Online Transactions on your Indian Bank Debit Card 4988 is KQS-548142.This is valid for the next 5 min.Dt 21-04-22 11.38,4988,548142
CDSL-TPIN to avail CDSLs e-DIS facility for BO ID ****9312  is - 113441.,9312,113441
CDSL-TPIN to avail CDSLs e-DIS facility for BO ID ****9312  is - 770475.,9312,770475
otp for online purchase of Rs. 249.00 at AMAZON thru State Bank Debit Card 5446*****63 is 016130. Do not share this with anyone.,5446,016130
otp for online purchase of Rs. 10.06 at inditabPayU thru State Bank Debit Card 5446*****63 is 788254. Do not share this with anyone.,5446,788254
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 638300 RS. 809774 A/C NO. XXXX6510 466626. DO NOT SHARE.",638300,466626
907194 rupalu gurnchi nanu andukara nanu tocher chestanavu monday isthanu anthavarku naku phone cheyaku,907194,nan
Slot Booking/Cancellation for Application: 149461,149461,nan
otp for online purchase of Rs. 25.13 at inditabPayU thru State Bank Debit Card 5446*****63 is 988820. Do not share this with anyone.,5446,988820
Slot Booking/Cancellation for Application: 832752,832752,nan
otp for Online Txn INR 352.82 at PAYTM on Indian Bank Debit card ending 4988 is 629806. Valid for 3min. Dt 07-04-2022 11:47:06. Do Not Disclose.,4988,629806
Arriving Today: Srinu order partner 914067820390 PIN 9165. Track opt contactless //track/23C134956D261D883E619E043E2A0CBA/Fwd/ .Please share delivery code 7330 delivery partner confirmation status. - Shadowfax,9165,7330
"Ecom Express Executive 08046809000 PIN 95362 will deliver your Flipkart order 8694021098. Pay Rs 129.0(CASH,UPI,Payment Link). Code to refuse is 894359",95362,894359
"Ecom Express Executive 08046809000 PIN 86011 will deliver your ONLINE order 9122741977. Pay Rs 914.0(CASH,UPI,Payment Link). Code to refuse is 674881",86011,674881
Mobile Banking Registration started. initiated report immediately Bank Helpline 1800-4250-018. Never share OTP/Card/Exp/CVV details anyone - Canara Bank.,1800,nan
Dear Shivani successfully vaccinated 1st Dose CORBEVAX 06-05-2022 03:18 PM. may download vaccination Certificate - - CoWIN,2022,nan
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/U2JyV7 CCARDD",4000,nan
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/LBSwJe CCARDD",4000,nan
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 25000000 2.5 CR Entry Fees - Win -,25000000,nan
Dear Customer request received registering Jio Payments Bank account. share OTP avoid financial loss. Call 1800 891 9999,1800,nan
Dear Sandeep successfully vaccinated 2nd Dose COVAXIN 15-02-2022 03:25 PM. may download vaccination Certificate - - CoWIN,2022,nan
Dear Ratan Giri successfully vaccinated 2nd Dose COVAXIN 14-02-2022 02:07 PM. may download vaccination Certificate - - CoWIN,2022,nan
Dear Senthilkumar successfully vaccinated 1st Dose COVISHIELD 05-01-2022 11:26 AM. may download vaccination Certificate - - CoWIN,2022,nan
otp for online purchase thru State Bank Debit Card 6074*****31 is 792901. Do not share this with anyone,6074,792901
Slot Booking/Cancellation for Application: 662328,662328,nan
OTP for Online Transactions on your Indian Bank Debit Card 4988 is JDS-159337.This is valid for the next 5 min.Dt 07-04-22 12.17,4988,159337
"Dear Customer, otp to approve transaction of Rs. 231.79 from your A/c No. ending 6618 to yatraonline pvt ltd%C2%A0 is 85575616. Do not share with anyone. -SBI",6618,85575616
OTP online purchase Rs. 1000.00 PAYTM thru State Bank Debit Card 459113 864126. share anyone.,459113,864126
"Ecom Express Executive 08046809000 PIN 7919 will deliver your ONLINE order 9168725661. Pay Rs 529.0(CASH,UPI,Payment Link). Code to refuse is 719012",7919,719012
otp for Online Transactions on your Indian Bank Debit Card 4988 is FQN-288867.This is valid for the next 5 min.Dt 07-04-22 11.57,4988,288867
OTP for Online Txn INR 352.82 at PAYTM on Indian Bank Debit card ending 4988 is 629806. Valid for 3min. Dt 07-04-2022 11:47:06. Do Not Disclose.,4988,629806
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 246251 2.5 CR Entry Fees - Win -,246251,nan
otp for online purchase of Rs. 249.00 at AMAZON thru State Bank Debit Card 5446*****63 is 791679. Do not share this with anyone.,5446,791679
"Dear Cardmember, manage your Card account on the go using the IndusMobile app. To download, visit bit.ly/3vukST6  and register your Card ending 9490. Start by setting your Credit Card PIN and enabling your Card for online transactions. You can also SMS ACTE to 5676757 from your registered mobile number to enable Domestic Online Transactions or visit bit.ly/3lfnUFX  to enable instantly - IndusInd Bank",9490,nan
Dear Saroj eligible may avail precaution dose private vaccination center 21-04-2022. Please visit CoWIN,2022,nan
"Hi Raman , We hope you had a great shopping experience for HMTe HM-2122 Metal Analog... . Please rate us at www.snpdl.in/kzryh0yvt - Snapdeal",2122,nan
Dear Sunil Kumar successfully vaccinated 1st Dose COVISHIELD 18-12-2021 01:51 PM. may download vaccination Certificate - - CoWIN,2021,nan
Dear Sunil Kumar successfully vaccinated 2nd Dose COVISHIELD 27-04-2022 10:27 AM. may download vaccination Certificate - - CoWIN,2022,nan
Mobile Banking Registration started. initiated report immediately Bank Helpline 1800-4250-018. Never share OTP/Card/Exp/CVV details anyone - Canara Bank.,1800,nan
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4737 is Three Four Four Eight. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO ! www.yonosbi.com.-SBI,4737,nan
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 25000000 2.5CR Entry Fees - Win -,25000000,nan
OTP for Online Transactions: Indian Bank Debit Card 334545 993746. Valid for next 5 min.,334545,993746
Hi 63529880XX RPL 11 Finale Junglee Rummy Prize Pool: 25000000 2.5 CR Entry Fees - Win -,25000000,nan
Dear Sucha Singh successfully vaccinated 1st Dose COVISHIELD 10-05-2021 01:13 PM. may download vaccination Certificate - - CoWIN,2021,nan
"CMR Akshaya Tritiya Gold Offer, Up to 50% Off On Gold V.A,No Making,No V.A on Silver, lowest Gold Rate Only at CMR Shopping Mall, Nizampet. PH: 040 23898880",23898880,nan
"LAST 3 DAYS to Get Rs.4000/2000 FREE Shopping on spend of Rs.6999/3999

Extra 10% OFF on RuPay Cards. CENTRAL Celebrates Festival of colors. TnC bit.ly/4Smp8",2000,nan
a/c XXXXXXXXXXXX8571 debited Rs. 1300.00 2/28/2022 10:12:26 PM GOPINATH . info :P2A/205916770412 -KVB,2022,nan
Dear Vimla Mishra successfully vaccinated 1st Dose COVISHIELD 18-05-2021 02:06 PM. may download vaccination Certificate - - CoWIN,2021,nan
Dear Swati successfully vaccinated 2nd Dose COVISHIELD 09-02-2022 07:49 PM. may download vaccination Certificate - - CoWIN,2022,nan
Dear Shivani successfully vaccinated 1st Dose CORBEVAX 06-05-2022 03:18 PM. may download vaccination Certificate - - CoWIN,2022,nan
01/5/2022 18:35 Avail Bal A/c xxx289: Rs. 47.48 CR -SBI,2022,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-05-07 09.39.19. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,2022,nan
"Out for Pickup: KUBRA KB-2028 Cordless... with tracking ID FMPR0276874629 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 07529054000, PIN 235). Keep the product ready with all accessories and tags for verification.",2028,nan
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4353 is Nine Six Nine Nine. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO @ www.yonosbi.com.-SBI,4353,nan
INR 320 debited A/c 2533 ATM POS/84572793/22:19:18/21032290 Bal 250174.6713-04-2022 22:19:21. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-05-07 09.39.28. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,2022,nan
BOI -  Txn on Debit card X4550 for Rs.500 on 08-04-2022 at ATM DIGHORI NAKA NAGPUR MHIN is declined due to incorrect PIN.,2022,nan
Thanks choosing BSNL. BSNL 8300359537 CAF BD74223879 ready Tele-verification. Dial 1507 BSNL number use PIN 309347 Tele-Verification.,1507,309347
Ecom Express Executive 08046809000 PIN: 36833 will deliver your Flipkart pre-paid shipment 2823479569 today. Share Code 528987 once package is received,36833,528987
Ecom Express Executive 08046809000 PIN: 36833 deliver Flipkart pre-paid shipment 2823479569 today. Share Code 370248 package received,36833,370248
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-05-07 09.39.50. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,2022,nan
"Out for Pickup: KUBRA KB-2028 Cordless... with tracking ID FMPR0276874629 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 07529054000, PIN 239). Keep the product ready with all accessories and tags for verification.",2028,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-05-07 11.08.25. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,2022,nan
